CustomerID,Age,Gender,AnnualIncome,TotalPurchases,AvgTransactionValue,VisitsPerMonth,OnlineUser,MembershipLevel,Churned
12493,37,Other,1961331,39,1184.56,11,0,Silver,0
12494,21,Male,2077329,20,22174.48,6,0,Bronze,0
12495,24,Male,515315,13,12872.14,15,0,Silver,0
12496,18,Other,350594,45,34263.03,19,0,Silver,0
12497,61,Other,920892,1,36294.77,14,1,Silver,1
12498,62,Male,1282121,4,44801.57,15,1,Silver,1
12499,59,Other,385151,24,38105.92,6,1,Bronze,1
12500,64,Female,2332942,36,2697.73,10,0,Bronze,1
12501,30,Female,2414979,36,18769.66,14,0,Gold,1
12502,39,Female,396211,45,13869.26,16,1,Gold,0
12503,38,Other,2036082,2,19490.78,13,1,Platinum,1
12504,39,Male,2437699,28,8255.76,11,1,Platinum,1
12505,45,Other,346192,26,5155.89,3,0,Gold,0
12506,26,Other,464130,23,26192.93,8,1,Gold,0
12507,43,Male,2013065,15,36102.95,3,0,Silver,1
12508,26,Male,962857,36,35184.97,2,1,Gold,0
12509,32,Male,592977,27,22711.93,14,1,Platinum,1
12510,27,Female,1512896,6,26257.27,15,0,Gold,0
12511,41,Other,808546,35,25961.54,3,0,Silver,1
12512,59,Male,577332,39,34671.05,1,1,Platinum,1
12513,25,Other,284153,38,2681.88,15,1,Bronze,1
12514,41,Female,1965854,35,35581.84,2,1,Gold,1
12515,33,Female,983930,36,29235.38,18,0,Bronze,0
12516,66,Male,958272,10,10146.0,1,0,Platinum,1
12517,43,Male,1326018,30,2738.23,9,1,Gold,1
12518,44,Other,2172690,41,5693.83,3,1,Bronze,1
12519,54,Male,1508064,38,26377.16,2,1,Gold,1
12520,21,Other,278947,29,37992.9,4,0,Bronze,0
12521,67,Male,2153980,43,16932.47,16,1,Bronze,0
12522,41,Other,2393648,39,19142.46,1,1,Platinum,1
12523,36,Other,1975373,4,46727.08,9,0,Gold,1
12524,53,Other,1168410,5,10886.75,8,1,Bronze,0
12525,56,Other,894934,4,5456.35,6,1,Gold,1
12526,27,Female,1240835,36,17367.48,18,0,Gold,1
12527,42,Other,2078292,45,37372.33,16,0,Silver,0
12528,35,Male,469482,16,31416.04,8,1,Platinum,0
12529,36,Female,1392148,25,20965.03,4,0,Gold,0
12530,53,Female,342617,14,48248.2,3,0,Gold,1
12531,27,Other,1468962,11,36829.32,15,0,Gold,1
12532,50,Female,1140325,29,3374.51,6,0,Platinum,1
12533,67,Other,2301847,34,37308.18,1,0,Platinum,1
12534,22,Male,932426,22,1494.72,18,0,Gold,0
12535,64,Other,1230120,14,32621.07,11,0,Platinum,0
12536,66,Female,1234780,24,10761.0,3,1,Silver,0
12537,52,Male,1664123,39,34913.18,13,0,Platinum,0
12538,61,Other,1632002,26,15696.04,17,0,Silver,1
12539,51,Male,1956608,43,43688.41,18,0,Silver,1
12540,50,Male,949045,36,17044.62,14,0,Silver,0
12541,38,Female,1317330,39,31098.88,7,1,Bronze,1
12542,34,Male,1072109,16,14510.6,7,1,Platinum,0
12543,39,Female,587405,38,45885.91,14,0,Gold,0
12544,65,Male,567482,32,39115.5,15,1,Silver,1
12545,54,Other,764365,6,12392.15,12,1,Gold,1
12546,32,Male,542059,34,47455.2,12,1,Silver,1
12547,52,Other,1908175,8,18050.73,8,1,Gold,1
12548,45,Other,1540389,30,32697.69,16,1,Bronze,1
12549,24,Male,2110155,27,37219.81,9,0,Silver,1
12550,49,Other,1908086,7,1438.24,2,0,Bronze,1
12551,28,Male,881376,27,47960.68,14,0,Bronze,1
12552,27,Male,1915872,25,17418.73,16,1,Platinum,0
12553,26,Other,2439260,46,9732.01,5,0,Gold,0
12554,31,Other,1156740,41,42580.18,5,1,Silver,1
12555,30,Female,1393669,15,35234.09,18,0,Bronze,1
12556,42,Other,2410846,25,4611.14,18,0,Gold,0
12557,19,Female,434456,22,6117.12,5,0,Platinum,0
12558,52,Other,616460,18,35845.04,11,0,Gold,0
12559,24,Male,1704819,12,4016.73,13,1,Gold,0
12560,38,Other,2018249,23,45883.62,3,0,Platinum,1
12561,35,Male,2420503,45,37154.54,17,0,Platinum,0
12562,20,Male,501129,39,16973.96,18,1,Platinum,0
12563,59,Male,1221480,25,18338.06,14,1,Bronze,0
12564,56,Female,2167582,10,25472.86,12,0,Gold,0
12565,58,Other,1040268,30,18240.18,14,0,Platinum,1
12566,66,Male,2134722,10,39238.39,18,1,Gold,0
12567,28,Male,1776634,34,48744.43,2,1,Gold,1
12568,56,Female,1029297,46,29350.72,7,0,Bronze,1
12569,41,Other,2350963,13,22468.06,15,1,Gold,1
12570,63,Other,252635,29,11371.87,10,1,Bronze,1
12571,36,Female,220946,38,32775.64,15,0,Platinum,1
12572,21,Female,1183638,41,34373.17,17,0,Platinum,0
12573,43,Other,1601823,45,34353.97,11,0,Gold,1
12574,55,Female,2261892,9,1641.16,2,1,Bronze,0
12575,59,Other,1677310,13,44986.37,18,0,Bronze,0
12576,49,Other,296748,37,17103.9,4,0,Silver,1
12577,56,Male,1648598,14,37285.04,9,0,Silver,1
12578,62,Male,829021,37,38062.4,17,1,Platinum,0
12579,63,Other,1158395,9,32632.58,17,0,Platinum,1
12580,53,Other,1115767,8,19924.87,17,0,Silver,1
12581,57,Other,501364,39,30536.7,16,1,Bronze,1
12582,54,Other,1527878,40,2297.87,8,1,Gold,0
12583,50,Other,2452412,3,38166.22,15,0,Gold,0
12584,53,Other,2309571,47,5249.56,1,0,Bronze,1
12585,20,Female,581856,40,20018.52,19,0,Platinum,1
12586,26,Other,1911909,33,5449.85,15,1,Gold,1
12587,25,Female,963361,32,41902.6,9,0,Bronze,0
12588,50,Female,584793,7,27650.03,5,0,Gold,1
12589,23,Other,1248025,19,34640.47,16,1,Bronze,1
12590,58,Other,1861127,34,34224.33,13,1,Silver,1
12591,56,Female,259155,14,42127.83,16,0,Silver,1
12592,21,Female,1773780,47,6888.7,11,1,Gold,0
12593,30,Other,662326,46,33088.49,13,0,Gold,1
12594,66,Other,676377,19,28884.16,6,0,Gold,1
12595,19,Female,598422,26,1835.59,17,1,Gold,0
12596,22,Female,321937,17,10310.72,5,1,Silver,1
12597,61,Female,1333629,28,13598.31,17,1,Silver,1
12598,44,Male,578355,19,3906.05,1,1,Bronze,0
12599,49,Female,2091369,27,17929.57,5,0,Gold,1
12600,38,Male,1548416,48,1651.96,5,1,Silver,0
12601,25,Other,1875259,19,27793.22,7,1,Platinum,1
12602,55,Other,1239474,33,10811.6,16,0,Bronze,1
12603,25,Female,2159129,7,14564.05,18,0,Bronze,1
12604,67,Other,749391,29,45550.44,6,0,Bronze,0
12605,20,Other,627479,43,25290.0,2,1,Platinum,1
12606,61,Other,2030641,5,13669.99,13,0,Platinum,0
12607,20,Other,1718413,30,30043.55,10,1,Platinum,0
12608,39,Male,1560764,49,10323.07,11,1,Silver,0
12609,23,Male,1830594,43,3997.47,2,1,Platinum,0
12610,19,Female,1980192,8,1339.05,8,1,Bronze,0
12611,40,Female,1325832,42,47590.99,19,0,Gold,0
12612,61,Female,1796436,12,36313.16,17,0,Bronze,1
12613,19,Other,762834,42,40057.42,16,0,Bronze,1
12614,55,Other,1040597,13,49051.61,10,0,Silver,1
12615,34,Male,1050122,26,46601.95,5,0,Bronze,1
12616,52,Male,646880,18,36924.59,14,1,Silver,0
12617,51,Female,930559,42,34791.16,19,1,Silver,1
12618,40,Male,721727,49,17041.44,4,1,Gold,1
12619,47,Male,2334100,20,5469.66,16,1,Bronze,0
12620,69,Male,2062015,16,28814.01,15,0,Gold,1
12621,25,Male,1873683,37,28939.79,9,1,Gold,0
12622,39,Male,1732713,3,47626.19,3,1,Bronze,1
12623,61,Female,746312,27,22295.77,9,1,Bronze,1
12624,53,Female,2016344,15,34633.14,18,1,Platinum,0
12625,22,Male,2205464,34,28876.04,4,1,Platinum,1
12626,30,Female,1482322,45,9084.98,19,1,Silver,1
12627,46,Other,611373,22,29725.6,4,0,Bronze,1
12628,48,Male,1743912,40,27143.8,9,0,Silver,1
12629,64,Other,1905692,23,24847.13,1,1,Gold,0
12630,33,Female,1208507,49,25817.12,1,1,Gold,1
12631,59,Female,826776,4,8450.2,19,1,Platinum,0
12632,47,Other,1961987,41,23334.84,3,1,Silver,0
12633,33,Female,1182099,23,30400.97,10,1,Bronze,1
12634,29,Male,1750642,47,24625.63,12,0,Bronze,0
12635,34,Other,1991825,9,24587.7,18,0,Platinum,1
12636,33,Male,716031,24,4152.63,14,1,Platinum,0
12637,29,Other,247367,21,9781.48,10,0,Silver,0
12638,25,Female,2011408,41,16252.34,10,1,Platinum,0
12639,37,Other,1701604,46,21141.55,18,1,Platinum,0
12640,20,Other,1832748,16,29818.69,1,0,Platinum,1
12641,33,Male,868640,25,43208.25,15,0,Gold,1
12642,47,Female,564716,26,8210.49,8,0,Silver,1
12643,62,Male,1333397,49,1049.88,3,0,Bronze,1
12644,40,Female,1856447,45,22627.09,18,1,Bronze,0
12645,45,Male,444697,9,21775.51,9,0,Silver,1
12646,68,Other,1258783,15,27729.49,16,0,Platinum,1
12647,57,Male,926487,39,41711.12,15,0,Platinum,1
12648,22,Female,1276333,33,40177.32,5,1,Bronze,0
12649,37,Female,654623,1,5272.15,13,1,Gold,0
12650,57,Other,1510646,5,46719.57,7,1,Silver,0
12651,61,Female,241340,9,5787.6,16,0,Platinum,0
12652,18,Male,1169738,44,31838.15,7,0,Gold,0
12653,47,Other,1092743,6,33718.59,16,0,Gold,1
12654,38,Female,2214751,28,34089.91,13,1,Platinum,0
12655,37,Female,1848184,45,13487.95,17,0,Silver,1
12656,23,Male,1613285,26,16718.15,9,0,Silver,0
12657,39,Male,1530657,28,27569.24,12,1,Bronze,0
12658,35,Other,1164211,40,10219.5,13,0,Bronze,0
12659,25,Female,1521939,15,1309.43,9,0,Silver,0
12660,56,Male,1257975,6,28238.58,5,0,Platinum,0
12661,49,Other,1145161,27,23424.35,7,0,Silver,0
12662,50,Female,1006479,38,32939.54,1,1,Bronze,1
12663,33,Female,825219,4,7591.02,4,1,Bronze,0
12664,29,Other,2435004,11,42093.97,4,1,Bronze,0
12665,55,Other,1997555,21,7567.21,16,0,Silver,1
12666,69,Male,253010,30,44599.78,5,0,Silver,0
12667,51,Female,1811029,18,22641.2,4,1,Platinum,0
12668,31,Female,1522248,35,27625.32,6,0,Bronze,1
12669,53,Female,1107272,3,44860.09,3,1,Gold,1
12670,50,Other,380680,12,15205.68,8,1,Gold,0
12671,40,Male,1810000,27,9336.8,17,0,Platinum,0
12672,67,Female,1596728,30,22453.86,18,1,Platinum,0
12673,62,Other,736364,21,12445.05,18,1,Bronze,0
12674,19,Female,2158919,38,26533.84,12,1,Silver,0
12675,58,Male,1928719,21,13980.32,1,1,Silver,0
12676,38,Female,1103057,38,43265.13,12,1,Gold,1
12677,19,Male,1950652,40,30484.03,11,1,Bronze,1
12678,44,Male,1823162,15,311.96,13,0,Gold,1
12679,26,Female,269835,18,40332.04,3,1,Gold,1
12680,18,Female,863478,29,16711.55,8,1,Bronze,0
12681,28,Male,1502970,48,16214.34,3,0,Platinum,1
12682,20,Other,1190993,38,19338.22,17,0,Gold,0
12683,69,Male,2400240,21,31624.05,13,1,Platinum,0
12684,40,Female,1788049,17,22270.42,10,0,Silver,1
12685,43,Female,1159296,41,31543.19,17,0,Gold,0
12686,21,Other,2013948,18,7595.0,3,1,Bronze,1
12687,35,Male,1413575,37,48517.17,13,0,Platinum,1
12688,23,Male,462530,38,36561.43,6,1,Silver,1
12689,52,Male,1714520,12,12735.29,14,1,Silver,1
12690,39,Female,2242361,11,36291.24,10,1,Gold,1
12691,60,Male,417767,48,28878.77,16,1,Silver,0
12692,32,Other,1309970,49,5726.69,18,0,Bronze,1
12693,39,Female,1888241,20,9156.36,13,1,Gold,0
12694,54,Female,846004,9,2353.01,10,0,Silver,0
12695,69,Male,387486,1,40519.13,6,0,Bronze,0
12696,59,Other,1828782,3,27719.73,10,1,Platinum,0
12697,29,Female,1626360,21,16042.41,5,1,Platinum,1
12698,64,Female,1933391,23,6579.34,6,0,Gold,0
12699,66,Male,566590,9,24357.08,7,1,Bronze,1
12700,59,Male,294702,19,26405.49,11,1,Silver,0
12701,55,Other,2402661,45,35186.84,16,1,Gold,1
12702,35,Male,555752,46,48505.88,12,0,Gold,1
12703,62,Other,1362886,19,21916.79,12,0,Silver,1
12704,52,Female,758910,23,20479.9,5,0,Bronze,1
12705,47,Other,2407087,27,18685.52,16,0,Silver,1
12706,41,Other,1158101,27,41398.12,6,1,Platinum,0
12707,59,Other,896314,39,8068.97,9,1,Gold,0
12708,47,Female,269519,36,17387.5,5,0,Platinum,0
12709,31,Male,911475,12,36331.05,16,0,Gold,0
12710,23,Female,1160655,27,1080.04,18,0,Silver,1
12711,20,Male,1396688,46,14682.22,19,0,Bronze,0
12712,33,Other,2341924,34,32179.92,12,0,Silver,0
12713,24,Other,2419583,33,9541.82,2,1,Platinum,0
12714,69,Other,2492056,28,15344.72,10,0,Bronze,0
12715,31,Other,358988,31,24456.44,12,0,Bronze,0
12716,26,Other,2061380,32,21274.57,14,1,Gold,1
12717,32,Male,2227787,20,5569.55,18,1,Bronze,1
12718,38,Male,239080,40,46930.3,19,1,Gold,0
12719,52,Other,306242,35,2501.35,6,0,Bronze,1
12720,19,Female,1029154,31,37562.21,5,1,Bronze,0
12721,44,Female,1858069,31,3849.71,16,0,Gold,1
12722,19,Other,1127281,38,23524.6,14,0,Bronze,1
12723,52,Male,367403,22,9017.94,13,1,Silver,0
12724,35,Female,456392,45,7312.56,2,0,Bronze,1
12725,31,Female,220968,41,6557.13,2,0,Platinum,0
12726,37,Female,1784156,9,22803.5,12,1,Gold,0
12727,35,Other,1590179,9,25919.6,1,1,Gold,1
12728,27,Female,1857057,15,6929.21,19,1,Silver,1
12729,42,Female,1054082,13,48975.97,16,1,Platinum,1
12730,19,Female,1741773,22,13110.96,7,1,Bronze,1
12731,42,Female,946470,16,23104.41,7,1,Silver,0
12732,50,Male,2132893,32,11048.6,16,1,Bronze,0
12733,53,Other,353329,2,24847.96,6,1,Silver,0
12734,48,Other,1349164,26,37874.02,18,1,Gold,0
12735,31,Male,1772762,14,26198.77,1,1,Platinum,0
12736,18,Male,2118517,38,14496.75,1,0,Gold,0
12737,63,Other,1995209,34,12645.31,14,0,Silver,1
12738,33,Female,1761128,8,38019.04,6,0,Bronze,0
12739,63,Female,1511414,36,6176.44,6,1,Platinum,0
12740,69,Other,215588,21,18687.33,4,0,Bronze,1
12741,20,Female,657301,46,7828.69,12,0,Gold,1
12742,52,Male,730992,43,13121.4,18,0,Bronze,0
12743,58,Female,1288712,28,7888.36,10,0,Silver,0
12744,23,Female,247361,46,44372.59,3,0,Platinum,1
12745,42,Female,2439665,44,36675.64,3,1,Platinum,0
12746,30,Other,214677,48,28178.08,8,1,Platinum,1
12747,51,Male,1856455,6,11453.93,1,1,Silver,1
12748,25,Female,2158970,20,25658.27,18,0,Bronze,1
12749,38,Other,1577984,31,26185.41,15,0,Platinum,0
12750,51,Female,1846032,33,29643.07,17,1,Gold,0
12751,21,Male,1915979,44,3286.23,11,1,Gold,1
12752,42,Female,2369091,7,48653.23,13,1,Gold,1
12753,32,Male,2090252,8,23432.32,10,0,Gold,0
12754,21,Female,2044348,9,46348.63,13,1,Gold,0
12755,62,Male,959848,2,787.46,17,1,Silver,0
12756,29,Female,1609277,17,12603.65,1,1,Bronze,1
12757,49,Male,1383750,45,5468.58,16,1,Silver,1
12758,49,Female,1792023,37,38549.92,16,1,Gold,1
12759,45,Female,322366,42,16210.21,3,0,Gold,0
12760,30,Other,2493316,44,42072.48,2,0,Platinum,1
12761,48,Other,992644,17,41669.55,6,1,Platinum,1
12762,31,Male,1739152,38,33489.4,11,0,Bronze,1
12763,37,Female,1023837,35,33389.36,3,1,Bronze,0
12764,35,Male,592776,47,35097.94,1,1,Bronze,1
12765,46,Other,1587781,39,33786.06,11,0,Silver,1
12766,23,Male,556440,30,19529.35,13,0,Platinum,0
12767,49,Male,1041618,6,34236.53,5,0,Bronze,1
12768,46,Other,1161743,4,44901.13,18,0,Platinum,0
12769,60,Female,1996929,37,16828.9,15,1,Platinum,0
12770,19,Male,734820,35,47260.98,18,0,Platinum,1
12771,40,Other,1189516,9,975.0,15,1,Platinum,0
12772,36,Female,1235340,6,17649.4,7,1,Platinum,1
12773,48,Other,303021,13,6865.29,17,1,Platinum,0
12774,68,Male,2211562,22,6593.01,8,1,Silver,1
12775,22,Female,200209,28,40826.85,13,1,Gold,0
12776,36,Female,422071,30,45942.91,16,0,Platinum,0
12777,51,Other,1453790,36,38954.59,10,1,Silver,0
12778,27,Other,1358496,2,48837.8,14,0,Bronze,1
12779,42,Other,1579404,36,11051.55,6,1,Silver,1
12780,19,Female,1478720,8,7297.76,7,0,Silver,1
12781,28,Female,416194,45,26178.98,6,0,Silver,0
12782,67,Male,2480163,42,41503.17,17,1,Platinum,0
12783,48,Female,207399,9,2280.0,8,1,Bronze,1
12784,32,Male,1762818,1,49779.61,12,0,Silver,1
12785,26,Other,1142621,13,30231.62,4,1,Bronze,0
12786,40,Other,2395814,15,48953.41,10,1,Silver,0
12787,36,Female,862858,32,18444.56,6,0,Platinum,0
12788,26,Other,2137834,34,23063.78,7,0,Silver,1
12789,52,Other,972592,43,37692.36,8,1,Silver,0
12790,38,Female,1234023,31,39697.21,3,1,Bronze,1
12791,26,Male,996060,14,11881.74,8,1,Bronze,0
12792,45,Female,593545,47,46511.11,15,1,Bronze,1
12793,63,Male,500763,14,43410.93,1,0,Gold,0
12794,68,Female,1255608,48,1204.8,13,0,Bronze,0
12795,24,Female,1107555,29,6689.83,18,1,Silver,1
12796,33,Other,1764458,47,24956.03,15,0,Gold,0
12797,33,Female,2121166,19,23209.49,7,0,Bronze,0
12798,50,Female,1866984,27,35507.03,15,0,Platinum,0
12799,21,Male,247850,9,4758.66,3,0,Bronze,1
12800,21,Other,1777586,37,32349.31,14,0,Platinum,0
12801,56,Male,479916,37,30933.59,4,0,Gold,1
12802,57,Male,548249,43,11910.89,4,0,Platinum,0
12803,34,Other,634895,28,27256.98,3,1,Gold,0
12804,54,Other,1186275,24,11343.7,5,1,Platinum,1
12805,56,Other,204576,28,7602.07,11,0,Bronze,1
12806,69,Female,1610124,36,28784.81,8,0,Gold,1
12807,46,Other,1814340,18,48880.47,2,0,Silver,1
12808,69,Other,1672077,25,12075.59,16,0,Silver,1
12809,53,Other,1010586,35,17960.21,10,0,Silver,1
12810,55,Male,2311591,4,13051.69,18,1,Bronze,0
12811,56,Male,1628931,14,13543.05,7,0,Silver,0
12812,67,Female,1799826,39,20388.35,5,1,Gold,0
12813,54,Male,2220014,26,35182.22,7,1,Silver,0
12814,69,Female,1548483,8,2228.58,6,0,Gold,1
12815,52,Male,316189,24,47869.07,1,0,Silver,0
12816,24,Other,1358866,16,2600.11,11,0,Platinum,0
12817,44,Male,1181598,20,44098.28,13,1,Gold,0
12818,45,Female,1005896,15,44750.59,12,1,Silver,1
12819,39,Male,1159540,7,26367.11,1,1,Silver,1
12820,31,Other,2421132,17,7108.74,15,0,Silver,0
12821,24,Female,941165,22,28387.75,1,0,Gold,1
12822,54,Other,231541,22,31543.02,3,0,Gold,0
12823,39,Other,675759,12,42930.62,15,0,Silver,1
12824,22,Female,329188,18,27679.5,9,0,Platinum,0
12825,19,Other,408150,46,20712.26,14,0,Gold,1
12826,44,Other,2058777,47,41963.07,8,1,Gold,0
12827,38,Male,680620,15,49053.3,4,1,Platinum,0
12828,55,Other,744444,37,32361.63,6,0,Bronze,1
12829,32,Other,941196,16,43757.04,1,0,Platinum,1
12830,38,Other,1692273,5,30057.14,18,1,Silver,1
12831,27,Other,868795,2,34582.46,6,1,Gold,1
12832,40,Female,925010,28,34501.91,14,1,Gold,0
12833,56,Male,2202215,41,35327.91,11,0,Gold,0
12834,22,Other,1322207,27,16254.37,17,1,Gold,0
12835,18,Other,1024341,31,28910.37,9,1,Bronze,0
12836,30,Female,509799,41,29828.54,7,1,Gold,0
12837,38,Other,627557,36,15959.06,14,1,Gold,0
12838,43,Female,2015599,47,17687.66,17,1,Bronze,0
12839,67,Male,2365456,43,38183.66,8,0,Silver,0
12840,62,Male,565750,1,29261.37,16,0,Silver,1
12841,38,Other,1893802,29,7715.79,12,1,Bronze,0
12842,35,Other,684103,1,41930.56,12,0,Silver,1
12843,54,Other,2352259,8,44190.78,5,0,Silver,1
12844,62,Female,1905096,16,23467.22,5,1,Platinum,1
12845,49,Other,460933,28,10682.7,14,0,Platinum,1
12846,53,Other,1877044,22,47396.04,6,0,Platinum,0
12847,34,Male,1984210,18,44148.8,7,1,Bronze,1
12848,52,Other,1204059,22,12445.77,17,1,Gold,0
12849,66,Male,1944919,41,5051.01,9,0,Bronze,0
12850,28,Other,1228719,12,22200.48,13,0,Bronze,1
12851,38,Male,1786987,19,33916.93,9,0,Bronze,0
12852,69,Other,1031710,25,9016.81,16,1,Bronze,0
12853,43,Male,2132919,5,25806.67,4,0,Platinum,1
12854,21,Female,2256370,34,21443.15,2,0,Bronze,1
12855,51,Male,2349151,39,44560.39,13,1,Platinum,0
12856,69,Male,2066161,10,21649.46,13,0,Gold,0
12857,65,Male,2003713,47,26828.69,19,1,Silver,0
12858,35,Other,1810520,7,47777.72,12,0,Platinum,0
12859,57,Other,2498739,37,15194.68,4,1,Bronze,1
12860,52,Other,2033451,47,14662.85,10,0,Gold,1
12861,58,Female,463356,15,40039.88,16,0,Bronze,1
12862,46,Female,2437225,42,14093.69,19,1,Gold,1
12863,69,Male,1327360,24,41643.73,8,1,Silver,0
12864,46,Female,543288,26,5048.12,6,1,Gold,1
12865,55,Male,2202507,26,5829.68,4,1,Gold,0
12866,59,Male,1309736,46,45095.77,7,1,Silver,0
12867,38,Male,783072,26,27178.37,14,1,Silver,1
12868,59,Female,1610364,10,36025.07,13,1,Gold,0
12869,30,Other,1558293,17,11496.86,5,0,Bronze,0
12870,66,Female,2111128,14,8563.84,9,0,Platinum,0
12871,58,Male,762193,2,41797.23,3,0,Bronze,1
12872,34,Male,1139077,48,18123.58,10,0,Platinum,0
12873,26,Female,853939,13,22915.12,15,0,Silver,0
12874,58,Male,299596,27,1690.2,17,0,Bronze,0
12875,18,Male,2051579,9,19478.27,6,0,Silver,0
12876,19,Female,2263356,7,38590.76,3,1,Gold,1
12877,65,Female,1246072,48,41117.38,18,0,Gold,1
12878,46,Female,874502,10,35028.11,5,1,Bronze,0
12879,50,Male,2305777,9,34701.33,13,0,Silver,0
12880,27,Male,1549919,22,25460.09,1,1,Bronze,0
12881,67,Other,609142,23,27054.97,17,0,Bronze,1
12882,57,Other,1948408,7,37208.8,3,0,Platinum,1
12883,38,Female,1371758,48,12590.9,19,0,Gold,0
12884,45,Other,1281781,9,11806.4,12,0,Bronze,0
12885,28,Male,2326869,27,47511.26,8,1,Gold,1
12886,51,Other,1142639,24,1676.19,8,0,Platinum,0
12887,25,Male,1191993,29,7231.43,15,1,Silver,1
12888,39,Female,1549282,17,28645.52,11,0,Bronze,0
12889,25,Female,1710902,20,36970.39,1,0,Gold,0
12890,66,Male,2317321,7,27033.19,16,0,Bronze,0
12891,32,Other,1177362,43,17946.68,14,0,Silver,0
12892,34,Female,302537,40,48905.41,7,1,Bronze,1
12893,40,Female,2019201,7,35281.48,6,1,Bronze,1
12894,41,Other,1101347,28,41620.12,4,1,Gold,1
12895,62,Other,1480280,19,2300.27,8,0,Silver,0
12896,36,Male,1552507,20,12025.23,19,0,Platinum,0
12897,22,Other,1978727,44,18896.3,3,0,Silver,1
12898,49,Other,992214,39,9375.29,4,0,Silver,1
12899,61,Other,791058,40,3923.09,13,1,Platinum,0
12900,18,Male,1876373,7,11487.06,2,1,Bronze,1
12901,40,Male,1479372,6,26821.69,11,1,Gold,0
12902,54,Female,1015636,25,34878.54,16,0,Bronze,1
12903,25,Male,1790016,41,38768.84,10,1,Bronze,0
12904,30,Female,1772730,13,2433.93,15,0,Platinum,0
12905,25,Other,648402,39,21570.91,10,1,Platinum,1
12906,40,Female,958019,40,6373.92,2,1,Bronze,1
12907,60,Female,481833,22,21730.66,6,1,Silver,0
12908,18,Other,1735834,49,21868.6,14,1,Gold,0
12909,62,Female,1436968,17,25061.12,2,0,Silver,1
12910,68,Male,1960027,48,44673.68,10,0,Bronze,0
12911,41,Male,1617285,22,40313.25,17,1,Bronze,1
12912,52,Male,1721093,34,31945.03,8,1,Gold,0
12913,41,Male,2188022,8,44304.74,16,0,Silver,1
12914,34,Female,1287288,49,34019.89,14,1,Bronze,0
12915,22,Female,981675,45,40997.09,10,1,Bronze,0
12916,37,Other,436502,18,28319.78,13,1,Platinum,0
12917,38,Female,222551,24,26403.35,1,0,Gold,0
12918,57,Female,293608,42,36287.63,10,0,Platinum,0
12919,48,Female,486539,2,1278.56,12,1,Platinum,0
12920,63,Other,1791620,2,34611.77,17,1,Platinum,0
12921,53,Male,2253790,27,46745.56,14,0,Bronze,1
12922,28,Female,528477,14,35782.92,5,0,Silver,1
12923,69,Other,699755,48,2128.65,19,0,Platinum,0
12924,32,Other,1925282,39,19080.92,5,0,Silver,1
12925,36,Other,2063032,12,40536.19,15,0,Bronze,1
12926,24,Male,950310,32,47942.84,13,0,Platinum,0
12927,68,Female,2424344,28,18697.12,17,0,Bronze,1
12928,45,Other,2030455,28,42107.34,1,0,Platinum,0
12929,68,Male,1080670,46,43231.35,14,1,Platinum,1
12930,60,Other,1578148,25,6427.33,4,1,Bronze,1
12931,22,Other,1700033,4,42335.69,9,0,Gold,1
12932,22,Other,662176,26,16415.22,17,1,Gold,0
12933,47,Other,438826,36,29783.91,3,0,Silver,1
12934,49,Other,1917354,3,27086.42,13,1,Silver,0
12935,25,Male,950782,1,33253.78,12,0,Bronze,0
12936,27,Female,681809,17,37101.09,16,0,Bronze,1
12937,55,Female,1434832,7,22211.79,4,1,Bronze,0
12938,64,Female,2018182,48,44449.05,18,1,Gold,0
12939,49,Female,372905,5,40532.07,3,1,Gold,1
12940,65,Male,593781,19,39335.43,17,1,Platinum,0
12941,45,Male,2206260,39,23074.87,1,1,Platinum,1
12942,34,Male,1266978,46,2167.37,19,0,Bronze,1
12943,48,Other,1422493,34,24765.14,4,0,Bronze,0
12944,25,Other,237180,35,44952.74,17,0,Silver,1
12945,57,Other,1645675,49,9765.37,7,1,Gold,1
12946,42,Female,833976,16,49134.85,2,0,Bronze,0
12947,26,Other,1617240,40,40442.22,12,0,Gold,0
12948,19,Female,1375711,47,35578.54,5,1,Bronze,0
12949,32,Other,2451347,39,33954.85,16,0,Platinum,0
12950,67,Female,1831345,27,29475.19,8,1,Bronze,1
12951,20,Other,797726,41,36117.32,8,1,Platinum,1
12952,66,Other,835779,38,21268.71,13,0,Silver,1
12953,53,Male,557054,25,42310.82,14,0,Silver,1
12954,21,Other,2081986,26,34908.39,11,1,Silver,1
12955,31,Other,1189924,14,38631.28,6,1,Bronze,0
12956,58,Male,2165629,14,39686.62,16,0,Silver,1
12957,58,Female,1303248,14,4875.88,15,0,Bronze,1
12958,42,Male,1834685,25,3065.35,16,0,Gold,1
