Size,Bedrooms,Bathrooms,Garage,Age,DistanceToCity,CrimeRate,SchoolRating,Price
1683,3,3,1,22,7.4,6.31,10,68.91
1108,3,2,1,49,1.47,1.59,9,57.61
1038,3,1,1,25,1.07,2.86,4,58.97
825,1,3,2,40,2.37,2.1,5,39.87
782,3,3,1,37,2.49,5.41,1,34.88
957,3,2,1,19,10.36,4.61,5,49.27
1216,5,2,0,1,4.82,3.3,8,82.52
2281,3,3,0,25,2.6,7.86,9,84.65
1289,3,3,1,35,3.82,0.94,4,60.38
1571,3,3,0,24,15.39,9.75,4,63.36
1660,4,2,0,29,0.6,1.17,4,73.31
1552,4,4,1,17,1.16,7.73,5,71.61
1469,3,4,0,6,16.42,3.68,8,75.44
1021,2,1,2,26,15.77,8.65,6,50.71
2080,3,3,1,10,0.98,0.74,7,96.11
2222,3,2,1,36,0.78,3.75,6,92.22
826,4,2,0,7,2.73,3.35,4,50.45
1090,3,2,1,10,0.5,9.93,4,48.32
1388,2,1,1,23,5.32,9.86,1,45.12
1114,4,2,2,29,0.5,1.9,7,67.44
1702,4,3,1,29,0.5,6.3,8,75.11
1208,3,2,0,14,3.32,5.36,7,64.0
2366,3,2,1,34,15.83,1.54,2,80.97
1976,3,3,0,38,2.78,1.68,7,84.48
1585,4,2,2,23,2.2,9.89,1,55.13
1910,4,2,2,7,30.97,4.53,3,67.46
1942,3,2,1,42,3.8,1.26,5,76.1
1274,3,2,1,41,2.35,2.15,6,62.68
1173,4,2,2,19,2.44,2.68,8,70.92
1531,3,3,1,40,1.08,5.11,7,62.75
1844,3,2,1,46,3.59,3.36,3,63.03
1555,4,3,2,25,2.89,4.55,4,77.85
869,2,2,1,23,1.58,1.66,4,58.21
1178,3,2,1,21,0.87,3.27,3,62.74
1470,4,2,2,4,1.86,0.7,4,85.1
1469,4,3,1,14,3.55,8.9,7,59.56
2289,3,2,1,35,0.5,1.99,4,94.2
945,2,1,0,36,0.83,7.57,8,50.22
1702,3,1,1,28,14.75,3.5,6,73.3
2095,3,2,0,14,3.91,4.74,5,93.28
2408,2,2,1,26,0.5,2.91,5,87.95
1338,4,2,1,48,5.91,6.96,7,49.42
1696,3,1,2,7,0.5,8.45,6,76.13
1727,3,3,1,28,6.71,2.86,1,67.11
1578,3,2,1,18,6.93,2.42,9,73.05
1460,5,2,1,30,5.26,6.81,2,62.45
1674,3,2,2,8,6.59,1.95,9,92.58
500,2,2,1,9,0.5,6.4,1,28.77
1772,2,3,1,36,6.49,0.94,7,82.19
1550,3,1,0,9,0.73,6.2,6,74.05
1411,3,2,1,32,2.07,5.13,6,71.12
2318,3,3,1,24,14.3,1.14,2,93.95
1230,3,2,1,3,3.49,6.49,4,64.67
1338,2,2,2,4,17.12,4.47,7,66.36
2296,3,2,2,22,0.5,2.17,8,102.19
1167,3,3,2,38,3.25,3.53,6,66.68
1279,2,4,1,4,0.5,4.92,5,74.2
1441,2,3,2,7,4.97,0.92,2,72.63
1836,2,2,2,16,0.5,9.58,7,79.31
1583,2,4,0,0,0.96,6.66,4,79.15
982,3,1,1,49,1.5,1.03,2,41.35
1287,2,1,0,11,6.91,8.23,7,53.21
1257,3,3,0,34,0.9,3.23,6,67.42
1469,2,1,0,13,9.37,5.97,1,55.62
1670,5,1,0,47,0.71,2.77,3,65.3
1667,4,2,1,17,0.5,7.33,7,80.27
789,2,2,1,9,2.51,7.23,2,40.78
1925,3,3,1,14,19.42,5.52,8,81.4
1601,2,2,1,41,0.58,2.41,5,64.82
2053,3,2,2,32,0.54,2.54,2,70.21
1677,1,2,2,18,6.95,3.83,7,76.22
1940,3,3,1,33,1.87,1.45,6,86.9
1686,3,3,1,44,6.32,3.38,5,69.02
2038,4,2,1,24,1.12,6.84,5,73.34
1708,2,4,0,15,3.08,8.31,1,60.68
1460,4,3,0,7,1.54,3.33,7,86.95
2408,4,1,1,34,3.0,2.34,5,95.5
1855,2,1,2,20,7.33,8.33,7,62.92
1729,3,1,0,18,7.18,8.91,6,67.84
989,2,3,0,45,3.63,4.1,7,37.76
984,3,1,0,10,13.18,0.27,7,56.56
1617,3,2,1,43,1.53,6.95,6,63.59
1558,3,1,1,10,1.37,7.84,5,71.07
1254,3,3,1,10,4.76,0.18,5,78.5
1556,4,2,0,21,4.86,5.95,3,68.85
2135,2,3,1,20,0.5,5.88,7,92.52
1778,5,3,0,26,4.68,3.79,7,80.91
1043,2,1,1,17,2.35,7.5,4,44.11
1455,4,2,0,41,6.88,4.28,8,63.23
1178,3,1,1,47,8.25,6.77,6,48.06
1344,2,3,1,39,4.02,5.17,6,60.79
1334,4,2,1,37,0.5,2.48,1,58.44
1308,3,1,1,29,5.06,6.07,5,55.21
997,3,1,1,44,6.91,7.37,6,33.99
1448,3,2,0,46,1.43,9.74,2,51.87
1275,3,3,1,44,3.12,3.8,6,65.17
500,3,2,1,32,16.87,0.64,10,42.0
2321,4,3,1,20,1.77,9.88,7,84.65
1935,2,2,1,1,1.26,6.24,6,91.23
1349,3,1,2,12,1.18,9.46,6,70.86
1507,4,4,1,1,4.09,1.04,1,76.81
1031,2,1,0,42,14.96,3.42,9,47.05
2178,2,3,1,44,4.69,1.34,9,87.74
2258,4,2,0,30,1.81,8.36,7,92.91
1562,3,1,1,9,5.09,8.8,2,57.63
1909,3,2,1,22,4.9,5.01,4,76.14
1570,2,4,0,21,4.54,1.87,3,64.39
965,3,4,2,46,0.87,1.27,6,56.11
1335,2,1,1,28,5.03,5.88,4,56.58
1552,3,1,1,32,2.81,5.06,7,68.38
1318,4,2,0,30,0.5,6.95,6,57.49
1412,3,2,1,13,3.88,3.05,1,64.65
1463,3,3,2,9,22.67,4.02,7,67.19
1467,5,1,1,17,2.15,0.21,3,81.35
1520,3,4,2,10,16.84,6.1,8,65.37
1075,4,2,0,38,0.51,4.23,5,50.75
1213,3,3,1,46,6.59,9.2,5,36.03
986,4,2,1,2,0.61,6.42,1,55.0
1891,1,2,1,1,1.6,3.99,10,92.47
657,2,4,0,7,4.23,2.64,6,63.54
1961,2,2,1,30,4.49,9.05,5,66.67
2054,3,3,1,7,7.46,0.16,2,98.89
1379,4,4,1,42,4.78,3.27,7,57.12
500,3,2,1,47,4.5,9.44,4,19.79
1355,3,2,1,1,12.17,6.54,10,71.54
1474,4,1,1,21,3.01,5.33,9,76.35
1095,3,1,0,4,1.28,2.04,7,65.72
1293,3,2,1,6,0.88,8.33,10,66.53
2112,3,1,1,19,2.55,2.04,3,78.12
1765,3,2,2,27,6.24,2.48,4,77.77
1130,2,2,0,12,0.5,1.92,4,59.56
860,5,2,1,1,0.69,1.58,2,69.21
1369,2,2,1,31,0.56,9.53,10,61.65
1414,2,1,0,25,4.4,6.02,2,60.02
1698,4,1,1,2,1.39,6.38,8,80.61
1285,3,2,1,40,0.91,9.54,7,52.21
1704,3,2,0,41,4.49,2.31,5,69.96
2274,3,2,1,12,7.16,0.06,1,93.47
1826,3,2,2,20,2.02,5.99,1,80.14
1480,3,3,2,44,4.32,5.08,4,63.23
1426,3,2,0,36,0.52,4.78,6,72.3
1357,3,2,1,22,13.68,0.62,6,69.81
1972,4,4,1,6,2.05,4.54,6,105.47
1249,3,3,1,16,29.97,2.88,7,65.9
1518,4,2,1,27,19.22,2.75,5,61.55
1520,1,2,1,46,7.54,2.22,3,47.35
1299,3,1,0,29,0.5,3.33,8,72.66
951,3,2,2,4,3.92,3.53,5,65.14
1629,4,4,2,23,0.5,3.09,4,83.19
1475,1,2,1,6,11.28,9.79,7,58.68
1700,3,3,1,33,7.79,9.33,9,69.2
1286,4,2,1,49,17.94,5.75,9,54.27
1988,2,4,1,41,4.69,9.81,3,69.07
1149,4,2,1,32,3.69,9.91,6,46.09
2184,1,1,2,26,3.66,3.56,2,88.56
800,4,2,0,13,2.44,4.45,9,58.33
1673,4,2,0,18,3.16,9.59,4,71.22
1690,3,1,1,47,5.04,6.09,3,61.55
1181,3,3,1,37,13.51,2.13,8,67.44
1669,1,2,1,11,4.53,6.89,9,76.94
2011,4,3,1,2,9.73,2.06,7,98.21
613,3,2,2,6,9.93,3.39,3,55.11
1701,1,1,1,34,3.66,2.28,6,74.42
502,3,4,1,24,2.13,2.45,8,49.85
1113,3,2,0,48,5.1,0.05,6,53.98
2151,2,2,1,14,2.95,8.81,3,71.04
1267,2,2,1,18,0.5,2.96,3,62.28
1030,2,2,1,18,2.37,0.86,8,56.81
1420,3,3,0,22,25.64,0.87,6,49.03
2327,3,2,0,10,0.5,5.56,7,96.64
767,3,2,1,20,5.96,9.93,5,31.23
1079,4,3,1,33,9.2,1.45,6,56.32
2098,4,1,1,38,5.23,1.0,10,92.67
2243,3,2,1,6,4.22,4.38,5,99.76
1458,1,4,1,41,6.15,5.63,7,57.67
1004,3,2,1,43,2.8,2.94,3,39.27
2338,3,3,1,26,0.5,3.03,3,94.44
2137,3,2,0,49,16.4,4.24,7,67.02
1771,3,3,1,22,2.83,3.14,8,91.32
1175,3,3,1,37,5.47,9.15,7,48.15
1480,4,2,1,19,3.79,0.42,3,69.18
1435,2,1,2,26,0.5,2.35,4,60.92
1632,3,2,0,7,15.26,8.09,9,71.23
2080,1,3,2,36,7.86,8.34,4,70.15
1851,4,2,1,2,0.81,1.12,8,98.28
1069,2,1,1,1,19.99,9.74,4,48.33
2050,2,2,2,21,6.68,6.93,9,79.36
1625,3,4,2,5,3.2,2.73,9,95.87
1774,3,2,1,38,4.73,4.56,1,64.55
2086,2,2,1,39,0.56,2.97,7,87.96
1055,3,1,1,35,4.11,1.5,3,47.32
1485,3,2,1,43,0.5,2.91,4,66.43
1287,1,1,0,23,3.94,5.8,6,50.41
872,3,1,0,11,4.02,8.26,6,55.3
1638,4,3,2,16,10.37,3.64,5,77.2
2504,3,4,0,21,6.46,3.48,6,100.32
763,4,1,0,18,1.44,4.68,3,40.18
1487,3,1,1,8,10.97,6.45,1,61.79
1756,3,2,0,11,4.26,7.52,6,75.33
1549,2,2,0,31,4.66,3.27,6,59.35
1454,3,2,1,30,0.93,5.86,7,62.08
980,4,2,1,16,9.75,3.89,6,46.72
1593,5,2,1,22,13.37,7.16,8,64.52
1197,3,3,1,9,7.46,1.65,6,69.19
624,1,3,1,29,14.13,2.57,1,31.67
1977,2,2,1,18,1.8,4.26,6,83.4
1883,3,2,1,25,9.87,8.89,7,73.98
1520,3,3,1,25,3.36,5.73,6,64.23
1591,2,4,2,10,0.9,9.65,7,76.42
1929,4,1,1,19,5.53,1.03,5,87.07
1589,3,2,1,44,5.76,4.6,3,57.86
1861,4,2,0,3,1.69,4.19,7,91.88
1381,4,1,1,46,0.5,6.0,4,51.08
2024,4,2,0,11,1.11,8.12,6,79.11
1628,3,2,1,24,2.55,8.41,6,62.32
1577,3,2,2,9,0.92,6.7,6,69.34
991,3,2,1,21,1.08,6.42,6,52.22
1614,3,2,0,6,2.48,9.49,1,69.16
1167,3,4,1,23,16.32,3.84,10,69.31
1244,5,2,0,1,7.22,8.33,7,64.91
1173,4,2,1,31,1.93,9.22,5,50.19
1073,4,1,1,20,15.14,4.92,3,57.75
2349,4,1,0,6,5.19,7.29,2,89.43
2032,2,2,2,7,3.04,3.77,7,90.25
2268,2,1,0,37,3.16,1.59,5,85.12
1010,3,1,2,20,2.64,5.87,4,49.35
1528,3,1,0,7,1.33,1.96,5,74.54
982,4,2,0,24,2.44,4.58,6,47.93
1221,3,3,0,27,3.75,8.73,7,62.72
1132,3,2,0,27,3.75,0.86,6,63.95
1995,3,2,1,30,7.17,0.3,8,96.5
1341,1,1,1,35,2.22,6.06,4,55.1
1927,3,2,1,24,6.31,3.31,6,82.37
1741,4,2,0,40,4.31,4.18,3,59.05
2421,2,2,1,36,16.33,4.06,6,79.63
908,3,4,1,37,2.43,0.87,6,53.38
2003,3,3,1,11,11.57,0.04,4,86.33
1958,2,1,1,36,8.59,8.98,5,54.98
1110,2,3,1,36,5.08,2.18,8,52.74
1902,5,1,0,30,5.31,4.26,3,75.14
1634,3,4,1,17,0.5,9.72,5,79.34
1409,2,2,1,25,15.0,8.27,9,52.8
1170,2,2,1,5,0.57,1.08,6,74.67
1212,3,1,0,8,4.14,5.09,7,59.47
2319,3,1,0,10,2.0,7.3,8,94.6
1500,3,3,1,30,2.81,6.98,4,62.25
1812,2,3,0,45,4.71,7.61,4,68.89
1183,4,2,0,1,11.98,4.57,7,53.29
1188,3,3,2,28,3.06,1.76,7,62.11
1932,3,3,1,45,22.0,4.65,2,62.12
960,3,2,1,41,4.49,6.48,5,43.53
1333,3,1,0,4,0.88,6.09,5,61.43
1513,4,1,2,22,1.05,0.71,8,80.91
1544,4,2,0,35,6.3,0.65,5,70.26
1428,3,2,1,6,0.5,9.65,9,78.87
1658,4,1,2,12,3.27,1.52,10,90.57
1777,4,1,1,41,0.8,2.94,7,75.29
1793,4,1,2,9,2.84,7.68,7,78.63
1105,2,3,1,35,6.93,4.1,5,53.07
1386,3,1,0,15,3.07,1.81,2,64.96
1977,3,2,0,14,0.89,4.67,6,84.63
1857,4,2,1,42,1.45,5.69,5,67.75
950,1,2,0,18,2.29,4.53,5,47.88
1640,3,1,1,20,0.5,9.19,7,72.56
708,3,2,0,34,4.39,2.85,6,39.8
1518,3,1,2,14,4.68,6.61,7,70.76
2259,3,2,1,47,0.5,1.12,5,85.26
1120,4,1,1,13,2.57,3.92,3,61.19
1166,3,2,2,28,2.67,7.41,6,54.95
1805,4,2,0,4,2.03,2.25,9,91.02
882,3,2,1,48,4.08,5.9,8,45.13
1246,3,2,1,17,2.12,1.53,4,59.74
1738,3,2,0,0,2.69,1.03,5,94.93
1246,1,3,1,26,7.99,5.23,9,60.09
1405,3,2,1,26,0.88,6.75,3,62.72
1797,3,3,1,24,4.83,1.13,4,73.25
1668,3,3,1,40,3.52,9.18,4,59.55
1606,4,2,1,20,1.82,2.26,6,87.75
1364,3,2,1,13,6.5,1.2,5,70.94
1648,2,2,0,19,4.01,2.03,2,71.84
1450,2,1,1,27,3.24,1.7,6,61.51
1683,3,1,2,20,5.51,0.91,2,68.07
1301,3,1,2,22,8.1,7.98,6,57.06
1426,2,1,1,10,18.0,4.96,6,57.65
1104,3,2,1,1,4.96,3.89,6,63.84
1485,3,3,2,19,10.37,9.51,2,57.72
1175,3,2,1,23,0.5,3.71,6,65.87
1054,4,3,1,24,3.78,1.67,5,64.75
1603,3,4,0,36,1.21,2.74,5,72.47
1585,3,4,2,21,0.5,2.39,6,85.95
1813,4,3,1,23,3.8,4.99,6,86.72
1327,3,2,1,14,6.87,2.92,1,61.94
1663,3,1,0,11,2.66,5.16,3,80.86
1720,3,2,1,45,5.54,6.69,4,55.16
1677,1,2,1,30,3.36,7.77,7,56.71
1169,3,3,1,42,2.87,7.1,6,56.8
1559,3,4,0,30,1.71,2.06,7,72.72
1645,4,2,1,29,2.41,1.16,7,66.84
1502,4,2,0,40,2.15,5.42,8,63.83
665,3,1,1,19,5.19,1.99,5,52.41
1564,3,1,0,7,0.62,0.85,5,79.5
2385,2,2,1,43,0.5,5.27,8,79.92
1355,3,2,0,29,5.39,3.27,4,58.8
1208,3,3,0,34,3.95,7.56,6,51.1
1649,3,2,0,20,2.81,3.14,3,71.27
1624,3,3,2,46,0.83,9.79,9,59.92
1977,2,2,1,39,2.65,7.59,5,66.64
996,5,3,1,27,7.8,0.58,4,63.25
1792,2,1,1,38,11.02,5.09,7,62.42
1736,4,3,1,16,6.06,5.63,4,78.31
1443,4,2,2,11,0.5,6.95,9,77.8
1635,3,1,0,49,5.55,4.98,5,54.62
1911,4,1,0,17,1.38,4.83,7,81.73
1848,3,3,2,46,1.89,3.68,5,74.42
1042,3,1,1,27,1.09,2.71,8,50.69
1828,3,2,0,2,7.48,9.46,8,89.68
1474,3,2,0,14,5.23,3.18,7,70.77
1529,3,2,0,15,4.73,0.63,8,78.21
1529,3,3,2,21,5.51,1.67,3,76.99
1439,3,2,0,48,1.35,8.57,9,54.39
1976,3,2,2,30,2.94,5.87,6,78.12
1466,3,4,2,30,5.02,7.79,8,59.7
1052,2,3,1,0,5.06,8.09,7,60.3
1342,2,3,0,10,7.85,8.23,4,55.56
1571,3,2,0,5,1.69,5.51,6,87.63
1991,2,2,1,22,7.36,1.77,2,78.97
1741,2,2,1,8,2.9,1.48,7,75.43
1159,4,3,1,15,5.55,5.74,5,66.64
2494,1,1,1,37,3.04,3.67,3,81.09
1605,3,2,2,43,14.84,5.58,10,63.69
2010,3,1,1,18,0.99,4.98,9,96.46
1439,4,2,1,44,5.62,6.02,8,58.79
1713,3,3,2,12,4.3,0.32,7,88.84
1835,3,1,0,31,0.95,0.33,7,87.25
1987,3,2,0,35,0.5,7.22,7,84.06
1922,3,3,0,8,8.03,1.93,3,85.96
1848,3,2,0,45,0.86,6.52,9,82.14
1373,2,2,1,45,1.03,5.47,8,48.38
1271,5,4,1,48,19.18,9.82,7,40.5
1633,3,4,1,36,6.32,8.35,9,65.32
1873,3,2,2,30,1.44,4.13,6,85.76
1410,4,1,0,30,4.47,6.16,5,60.48
1926,3,1,1,18,3.82,1.17,9,87.84
2081,4,3,0,1,9.3,3.86,6,90.66
1133,3,3,1,44,6.53,7.34,6,38.35
1165,4,2,1,31,8.91,6.23,5,54.33
1443,2,2,2,42,1.19,4.84,6,57.89
1623,4,1,1,33,5.11,1.77,7,79.25
1290,4,2,0,0,0.5,8.03,6,62.44
2040,2,2,1,20,0.5,2.73,6,91.19
1669,2,3,0,2,6.25,8.2,5,73.13
1515,3,2,0,26,0.5,6.12,6,63.75
925,5,2,1,43,4.33,3.73,9,49.89
973,3,2,0,6,9.18,0.41,1,57.3
1612,3,2,1,32,2.39,2.32,3,69.33
646,1,2,1,8,0.5,8.89,3,32.74
1905,3,1,1,29,6.26,8.18,9,77.03
1436,3,2,0,17,13.27,5.75,7,69.45
2797,5,1,2,25,6.31,4.66,9,111.85
2423,3,1,1,19,4.32,6.47,6,96.83
1427,4,3,1,37,1.31,4.66,6,65.27
1457,3,2,1,40,0.5,6.44,7,73.25
1898,1,2,1,30,5.93,3.07,3,72.04
2181,3,3,1,7,1.31,8.38,5,95.41
844,3,2,1,22,9.77,7.02,6,49.14
785,5,4,0,49,3.14,3.3,4,40.03
1251,4,1,1,24,3.78,8.31,5,58.6
1733,2,3,2,46,7.01,4.87,2,64.99
1698,2,4,1,0,7.56,1.75,3,86.28
1927,2,3,0,45,5.15,0.78,5,79.38
1020,4,1,1,17,13.94,7.0,7,46.99
573,4,2,2,18,20.17,8.65,3,39.27
1843,4,1,1,41,14.68,8.07,5,48.95
1168,3,2,0,5,8.69,6.56,2,51.05
692,3,3,2,16,6.11,1.41,6,47.2
1558,3,2,1,45,5.44,0.94,6,75.42
1817,3,2,1,44,0.55,3.45,8,75.41
1451,3,2,1,7,1.58,8.55,8,66.99
1316,1,2,2,41,0.5,9.62,4,42.17
1436,2,3,2,8,0.74,2.41,3,67.37
1351,4,3,2,36,2.89,7.62,3,59.49
960,4,1,0,26,0.79,5.74,9,58.34
1214,3,2,2,35,11.6,0.32,7,62.06
1708,3,2,0,5,8.19,5.43,1,68.62
1628,3,2,0,5,0.5,8.06,3,79.73
1567,4,4,1,44,1.43,2.76,6,75.66
1101,4,3,1,3,8.55,8.97,4,48.68
1427,4,2,1,21,8.12,2.36,8,72.44
629,4,2,1,39,14.54,0.76,6,33.28
1571,2,2,2,26,30.05,1.6,6,67.86
2071,3,2,0,36,18.71,8.37,6,64.78
910,3,1,0,1,2.64,4.17,4,49.73
1265,3,2,2,8,1.44,7.97,6,64.54
1631,4,1,0,10,7.1,5.31,7,84.26
2001,3,2,1,19,1.78,4.81,5,89.65
1320,2,2,1,42,8.21,8.07,6,44.18
1223,3,4,1,38,3.82,4.23,8,59.96
712,5,3,1,13,7.9,8.02,3,49.25
1541,2,2,0,25,1.61,1.01,6,80.08
2316,3,1,2,37,3.55,6.36,5,76.11
1610,3,2,0,29,4.15,7.03,7,67.25
1491,2,2,1,35,14.33,8.99,1,42.51
1628,3,2,0,37,1.55,2.24,7,69.87
1495,4,3,1,34,13.8,6.04,3,64.1
1174,3,2,1,5,8.17,4.33,2,53.27
1829,4,2,2,2,6.56,3.83,7,95.47
1590,3,2,1,0,7.73,1.07,6,73.02
1507,2,3,1,17,4.65,1.34,8,74.55
1109,4,3,2,22,1.4,8.37,6,58.08
2021,3,2,1,31,1.05,7.5,6,72.1
1765,3,2,1,28,10.06,3.82,7,85.41
1278,4,2,1,22,6.46,8.28,5,53.3
1900,3,1,1,35,1.2,0.81,1,71.9
1300,4,2,2,5,4.77,6.25,4,64.57
1187,2,2,0,16,2.97,8.68,4,54.42
1196,3,1,1,17,0.86,8.39,5,60.1
791,2,1,1,30,3.79,3.73,9,44.35
1688,4,2,2,5,1.65,7.45,8,85.82
767,2,3,2,33,0.51,4.27,9,51.42
1008,4,2,1,43,3.15,8.4,10,40.66
669,4,2,1,43,4.46,5.31,5,35.08
1465,3,2,1,26,0.5,7.65,4,58.47
1439,3,2,1,35,2.57,0.79,6,61.12
1369,3,2,2,47,1.49,5.9,8,59.34
1082,3,2,2,41,0.5,5.5,6,55.83
1031,3,1,2,24,0.67,6.1,6,53.76
1685,3,2,0,9,0.75,6.96,3,60.88
1279,5,2,2,38,1.01,9.18,5,52.61
1626,4,2,2,45,8.13,7.86,5,54.46
1145,4,4,1,38,2.89,2.2,5,69.3
1572,4,1,1,11,0.8,8.26,8,73.37
2021,3,2,1,10,0.53,1.22,2,83.87
1734,3,2,1,48,1.77,6.22,10,69.38
1335,4,3,2,42,8.0,8.83,1,49.88
1602,3,2,1,2,2.27,1.01,9,90.9
1403,5,3,1,21,0.87,8.5,6,64.19
1503,3,3,1,3,2.59,7.99,7,73.22
1369,3,2,1,7,4.05,5.04,3,71.11
1434,4,2,2,13,0.5,3.09,7,79.84
1584,5,2,1,19,4.94,4.05,8,90.1
1102,2,3,1,23,2.51,9.69,3,46.66
1093,4,1,0,13,0.5,2.02,3,54.77
944,3,2,1,27,5.6,5.8,5,46.02
859,3,2,1,15,6.23,0.83,3,51.19
1013,4,2,2,31,4.96,2.18,3,46.08
1563,3,2,0,46,2.09,7.63,7,59.05
1142,3,2,1,11,3.77,3.03,4,61.14
1705,3,1,0,15,2.45,9.86,7,70.78
1513,3,2,1,18,6.03,5.01,8,81.41
712,3,2,2,4,4.38,5.17,7,53.57
1761,3,3,1,11,0.5,0.36,3,92.86
1824,2,2,1,28,5.15,9.57,6,65.83
1102,5,3,1,4,5.81,1.74,5,74.52
1668,3,2,0,41,2.32,5.38,5,65.01
1157,4,1,1,16,10.43,3.96,5,59.99
1539,3,3,1,46,9.26,4.16,9,63.54
994,3,1,1,7,0.96,6.43,7,66.05
782,3,4,2,39,11.73,6.62,3,37.82
1346,3,3,1,39,2.91,1.54,6,65.29
1450,3,2,1,29,6.43,5.0,5,66.73
1340,3,2,2,9,8.41,7.9,10,69.19
1026,3,2,2,19,3.52,4.43,10,68.36
1340,2,2,1,44,2.55,1.66,5,51.94
1607,3,2,0,15,12.35,3.13,5,82.0
1482,2,2,1,40,1.31,2.12,6,65.69
1573,2,2,1,15,1.49,1.26,6,73.05
1231,4,1,0,41,2.24,3.78,4,56.79
1968,3,3,0,2,9.81,5.41,7,95.59
1029,3,3,0,22,13.97,0.73,5,50.37
1695,3,2,1,21,1.24,6.04,7,73.81
1972,4,3,1,27,9.97,9.93,5,78.05
1692,3,2,1,45,1.49,9.64,7,63.78
1418,4,1,0,44,17.64,8.29,7,44.38
1288,3,2,1,35,4.55,2.66,6,59.33
1914,5,2,1,3,0.5,0.22,7,96.79
930,4,2,0,37,0.5,8.34,6,38.6
1111,4,3,1,23,0.8,0.56,3,56.63
1340,2,4,1,18,1.04,2.06,3,67.25
1995,3,2,1,10,7.3,5.44,4,87.23
1651,3,3,1,39,1.26,1.78,2,68.2
1112,3,1,0,45,17.39,8.34,7,40.64
1375,4,1,1,39,5.05,7.77,5,49.74
1254,1,3,0,45,5.9,7.56,2,31.77
1216,2,2,0,38,1.23,8.16,8,55.8
1891,3,2,1,17,11.16,2.2,7,86.29
951,2,2,1,11,5.51,7.29,6,56.78
2143,2,2,0,13,9.99,3.55,4,83.89
1831,4,1,0,46,15.67,6.67,3,64.74
1936,3,2,2,17,0.67,1.22,6,86.93
1314,1,1,1,43,0.51,7.06,8,49.04
1440,3,1,1,41,8.13,9.72,3,47.29
926,3,2,1,11,10.05,0.44,6,57.55
1290,2,2,0,39,4.38,0.94,9,63.44
1697,3,3,1,26,2.28,1.24,6,87.45
2018,4,1,0,5,5.29,4.31,5,91.81
1057,4,1,1,23,1.82,2.91,7,60.24
1353,4,2,0,32,1.36,8.07,8,66.74
1439,1,2,1,44,3.35,4.74,6,57.55
941,5,1,1,15,1.22,4.85,8,61.41
1736,4,1,1,49,3.31,7.17,6,62.37
1210,4,4,0,11,15.69,3.62,8,65.39
1421,1,2,1,30,9.16,3.53,9,66.77
1319,4,2,1,36,14.2,7.57,6,55.32
1184,4,2,1,12,8.21,7.8,6,65.44
1497,4,2,1,7,2.19,0.14,6,87.16
1413,2,2,1,37,8.36,1.44,7,59.93
1351,4,2,1,2,12.81,2.13,8,78.38
1208,5,3,1,19,14.69,3.52,1,54.9
1627,3,1,2,3,5.75,2.91,7,84.08
2161,3,3,0,43,1.19,6.69,7,87.95
1555,4,1,0,44,0.5,8.28,7,65.19
1898,3,2,1,1,0.8,1.92,7,101.19
943,3,1,2,35,16.84,5.63,1,33.01
1563,3,1,2,22,3.1,3.68,5,76.0
1061,4,3,1,44,9.65,5.06,8,46.71
909,2,2,1,18,3.13,6.21,9,45.68
1204,3,1,1,39,5.41,8.94,4,44.06
1976,3,4,1,7,0.5,1.92,6,96.67
1880,4,3,1,15,1.44,0.87,8,105.4
1597,3,3,2,42,2.87,6.27,7,74.33
886,4,3,1,17,4.98,3.94,6,53.64
1421,4,2,1,35,0.94,1.63,1,67.39
1620,2,3,1,23,7.23,1.17,7,67.06
1570,3,2,1,0,2.27,5.59,7,82.68
762,1,3,1,0,8.5,3.0,7,56.58
1143,3,3,1,45,0.52,9.97,7,41.01
1474,3,2,0,35,5.69,4.06,5,62.11
1714,4,3,0,10,1.74,2.12,10,88.23
621,4,2,1,17,7.93,6.29,7,48.09
1435,2,2,2,15,2.57,2.44,6,74.24
1557,2,1,0,16,5.47,4.94,9,78.93
1839,3,3,1,23,13.61,4.83,9,71.57
1777,3,2,1,33,0.5,4.54,8,73.31
1733,3,2,0,3,0.5,7.96,6,77.37
1180,4,2,2,34,7.35,2.17,6,62.52
736,4,4,2,14,5.2,9.04,5,48.67
1342,3,2,0,1,1.73,7.91,4,68.06
1900,4,3,1,30,3.41,3.33,6,80.75
2057,3,3,1,8,0.5,1.81,6,89.73
1784,4,2,2,9,1.07,2.8,4,84.19
1671,3,2,1,24,2.76,3.33,9,87.0
1651,2,3,0,4,8.98,5.57,6,72.68
1277,4,3,1,13,3.27,0.46,6,77.37
1447,3,3,2,41,4.41,9.14,5,54.9
2167,4,2,0,47,10.35,0.99,2,78.87
1122,3,3,1,37,1.85,2.79,8,53.17
2145,1,2,0,39,6.03,1.09,5,84.19
1371,2,2,2,1,9.89,2.57,6,72.63
2030,3,3,0,17,1.13,8.38,6,95.22
937,3,1,2,28,2.2,6.15,6,46.42
1734,3,3,1,19,19.51,2.27,6,79.85
1205,3,2,1,7,20.44,8.72,3,46.71
933,3,3,2,36,1.26,8.01,4,52.84
1587,4,1,2,48,0.5,7.54,6,64.2
1903,3,2,1,47,1.58,8.48,7,61.75
1162,4,3,0,25,2.54,6.2,5,64.83
900,3,1,1,36,2.91,5.01,4,45.81
1463,3,1,1,48,4.82,3.74,2,50.23
1465,2,4,1,3,11.49,2.24,7,69.98
1719,3,2,1,32,2.0,5.57,5,76.4
