Advertising,Discount,Store_Size,Competitor_Price,Seasonality,Online_Presence,Economic_Index,Sales_Price
3985,7.667048571651218,1834,226,1,1,98.69111366456194,8090.545960428928
2420,17.92677269806556,735,330,0,1,62.282159453655595,-9512.933674376023
1865,13.070329447035128,667,326,0,0,57.298412153713926,11112.672642392037
3153,18.173100113402654,1279,210,1,1,67.1277032931246,2433.657675784896
2108,7.275554669772806,692,479,1,0,75.4870701574253,15301.04182274374
1213,16.43054826961739,741,484,0,1,60.250477721715406,3073.8460462598105
4192,15.21047894120865,1685,396,1,1,73.0300515535956,10297.048083207943
4203,13.144000810894438,1862,424,1,1,82.13066238571847,20966.229418709252
3897,17.158810166164596,1290,463,1,1,52.80856475627012,10715.96254258067
3244,14.724140366405596,954,474,0,1,87.90149315923341,5469.7200041629885
1018,18.155703869116245,1658,267,0,1,96.98556403315148,1010.9476537526698
1641,10.715932201783492,692,432,0,1,63.41241074616077,19691.32199267559
4083,13.848847674107226,1925,298,0,0,88.81111858259891,2539.1660494061543
2104,18.059012638635675,891,421,0,1,70.89671306167502,15465.468778162915
1329,8.22221096156202,1100,323,1,1,83.22163309489926,-3589.5364783012083
1865,12.286120349252814,1565,301,0,1,87.1508035040064,15324.037401454245
1773,19.411127325930032,592,463,1,1,64.74868246455151,11544.711227367636
1391,12.104027022420267,1738,429,1,1,89.36987976983005,13310.653989934208
1636,8.792441677933105,848,322,0,0,55.25556676208856,12616.37850149392
3354,10.266143581148572,1012,426,0,1,99.33624238791103,20752.236629422834
4338,18.276261790601698,1858,427,0,0,66.85124924806736,15437.398848394867
4518,19.323245581513255,1922,352,0,0,61.19013826387483,26990.7507157191
4512,19.25161464029209,1423,348,0,0,56.93270228463465,28911.539318967356
3942,15.484135879528568,1687,208,1,0,90.60910626661862,29097.54765064067
3699,12.644028332369187,605,423,0,1,79.29451866750334,12937.394089823203
3888,7.740334023610128,1755,222,1,1,97.58351485227232,14139.991899540155
2025,6.848315181056968,1491,391,0,1,82.38391952328095,14495.16959374805
3567,5.896499114620194,1216,426,0,0,67.02964923592181,15133.90379702882
4833,5.265723642634539,1700,253,1,1,91.82062670042802,7133.082845714873
2674,18.17175083158523,1817,291,0,1,64.06175206184075,9663.42904953843
3683,17.136294737050164,1788,214,0,1,64.54203426901734,2587.802616942994
4380,13.517320707507062,1287,378,1,1,51.41400446776899,6615.832999177317
1739,19.98084881806571,1793,203,0,1,62.60113445635315,13613.615623632668
2545,19.295781083024615,1735,300,0,0,63.07171091521962,6670.477099547369
1468,14.826634560720596,1686,329,0,0,64.8760753799483,2391.24723590369
3259,11.968618505603802,1322,206,0,0,68.43142996762822,13978.967196007114
2135,7.282560741696944,1416,383,0,1,78.8336991410066,9989.263954737764
2031,12.733907078815285,1576,234,1,1,60.81955100657577,13370.662695396893
3851,7.366155093282909,1756,431,1,0,81.83805085240455,14208.574849256202
3524,10.976769563692836,1961,353,0,1,56.665752966136175,16957.111191744214
1873,19.139721626491266,1353,263,1,1,96.54554489757447,-5860.490461273257
1459,10.12968484003456,1182,446,1,1,51.3055117743153,9441.773861261856
3300,7.291809104652007,1522,255,0,1,95.40989445173999,29978.91185218889
2549,13.73594906354322,1450,428,0,1,77.36001298235945,-16868.59699056239
1751,14.03546261191208,543,452,1,0,85.50226726231037,363.4793637022326
2461,7.907063637018737,1102,492,1,0,64.91713654442,9785.103930515395
2777,7.948798813729404,1132,251,1,1,58.68993924522381,1335.1373863972167
4028,19.843246869872406,591,214,0,1,97.36473544232666,-9286.156640348072
1853,8.64921609293318,1258,379,1,1,72.05019088733584,6949.486890761374
4732,17.57288052175376,1230,276,1,0,74.02564506781354,4479.786489865839
3283,12.054857383189692,1453,414,1,0,99.28392021581655,18037.759216440703
2329,11.52483858369092,1961,422,0,0,66.80343994911797,4458.212530710475
1477,9.424436242456286,836,353,1,0,55.00958010002511,12220.97762698853
3726,16.60738695338496,1817,244,0,1,79.34571114315249,14996.44755766471
4091,18.209913176623324,1199,220,0,0,77.74037905098035,15303.939799375501
3263,8.916911923386204,1424,280,0,0,88.65521839561593,7469.856105045583
3902,6.42645004023671,1179,252,1,1,97.75390477521887,13452.298455738437
1134,7.053793293284148,1466,356,0,0,65.38371883614676,19854.13066067817
3952,16.89205302149366,763,346,0,1,86.08982237602694,19445.498374629096
2152,11.537403669794386,604,381,1,0,71.72515364364946,22823.5846669651
1409,6.978719876160843,723,277,0,1,89.18863948050137,-2745.9027128021753
2445,10.104323096294369,1942,318,0,0,58.21384813106204,2808.521799128943
2317,12.713532242795795,1477,304,0,1,75.04282085820725,13758.632549450529
2269,17.780775257675124,614,201,0,1,53.85934639346068,1811.0981684339708
4772,14.626148813377625,1390,314,0,1,78.05872646011747,-9314.467922620408
2579,7.640492016200011,1758,231,0,0,58.44868046123932,16696.453275086056
1085,7.380540685375046,1797,261,1,0,98.00225348582305,5613.280030550459
3603,11.185013234499838,1753,296,1,1,77.71651658008021,15585.77734655306
2865,6.127892715526346,1228,334,0,0,76.46872941442051,12436.668404566995
4446,16.333657929258095,533,297,0,0,98.61653618426791,1292.5009784705353
2469,11.021807304556582,1911,414,1,1,74.92076433883776,11150.015825340914
1377,10.145356591720855,1394,283,1,0,83.83632320223067,17420.431163941616
4461,12.636624985871538,961,356,0,1,52.33407644901364,-8975.119880470998
2680,15.634352056442717,948,306,0,1,85.41694077967792,-5277.494039481351
2074,13.540204167395782,1328,330,0,0,55.21551868926328,-18525.838863380744
1241,17.036041725829804,1737,221,1,1,89.01173147400993,6408.117424343142
4365,14.440438458051762,1569,283,1,0,93.84229162726581,28811.836590315423
1919,16.819554011123955,904,288,1,1,65.77339342822106,-3264.5779060907516
2586,15.451734103470123,832,425,0,1,93.90650070253096,6887.881745079326
3313,7.896842603956047,739,305,1,1,74.13183707780668,10308.433269621988
4191,5.785316752786981,1777,300,0,0,78.57880405930626,3906.898921450127
3759,18.550952007550723,727,495,0,0,70.54914355431441,-4284.315918763722
4988,19.184842480731263,1232,347,0,1,73.82710637311064,-11137.119495728763
2271,15.903984449472082,1390,429,1,1,95.41354485085283,14409.797876777968
1069,15.863087340439236,665,286,1,0,97.36472015867044,20291.783359535042
4924,9.052206207411643,1084,210,0,1,72.29344710457787,-345.87925976539736
3104,13.136625633227492,1236,335,0,1,75.71807363831005,11002.51590583168
2405,19.883594955569123,1097,292,0,0,55.80874917733587,15688.24544919498
3086,17.842153971050294,1092,491,1,1,66.28105719511987,16849.546496995084
3007,9.56591528827995,1226,352,1,1,75.6618589458947,19157.64924382242
1800,9.515687985468356,1913,295,0,0,60.12913750489272,26485.951204525634
4514,12.253659367220887,1946,261,0,0,78.82666320177192,-242.6002077912999
2041,11.068979992516768,1424,286,1,1,84.26416169215003,5603.641445710856
3779,10.56729569420262,1934,410,0,0,82.49800227408566,10894.265127962726
1824,14.40457863209155,1148,282,0,1,72.12562464941469,14935.071640764138
1755,5.172387044503063,946,426,1,0,88.46595602801145,18300.72629507802
3399,16.45009454049915,1926,211,1,1,65.97612053956703,15346.996249338044
2995,16.100794950136773,596,352,1,1,73.4638467208075,11983.777172497
2839,17.45488520892052,878,204,0,1,63.50774441319042,10991.122966737717
2321,17.621760099602202,1169,275,0,0,80.18142950328289,-11686.85865033701
3330,13.495995421407027,1709,203,1,0,72.035351662431,6733.830851631611
2609,16.701109034349358,1767,282,1,0,60.85563732747766,-10104.944418057215
1109,12.385926882207787,1130,234,0,1,65.40924774304548,4576.470350484389
2016,19.27294754627451,1207,441,1,0,63.97340384236283,4959.915522111833
4251,7.860477946811521,1002,343,1,0,95.54563598271665,12196.255053125484
2961,18.734256381108487,787,279,1,0,76.09771377229175,1468.0728168608248
3591,8.877955419015846,868,274,0,0,82.63279192310789,11770.744010699058
2769,6.54085060530278,564,498,1,1,96.7366886850927,8543.487629314468
4865,11.586566711104512,661,483,0,0,59.110889763450146,-2531.199458184995
1024,14.223758636240891,1096,414,1,0,96.84468785988395,-6860.4630261280345
1842,8.464848097999283,1426,445,0,1,76.98186049593383,1960.171664550493
3838,13.336943617164467,1070,437,0,1,92.81071046266263,11160.311703483942
1737,17.11840035401757,1473,218,1,0,58.39977774502096,8676.14469427208
3104,8.856274487055842,1161,273,0,0,63.64679396060639,11135.286838322949
1179,13.704833688713045,1941,254,0,1,59.70855147887063,13610.917313633503
1231,10.089688942896204,980,282,1,1,82.671089186892,21900.37334398534
2917,12.946527012957205,768,363,0,0,57.03807012729502,-2053.5818172189
1342,15.003785293624542,1235,366,1,0,89.62612756966264,15544.710662842328
1476,10.256338577241387,1066,315,1,0,62.52181455820994,26502.92348687858
2822,19.91724323678201,1713,496,0,0,62.773773098974814,-8795.130187893636
3623,13.456627976444613,905,387,0,1,64.0560648195486,10463.512182316725
1454,17.36692338639408,1264,454,0,1,87.31940477250075,673.0783264263382
2255,15.877028343661866,1835,218,0,1,96.21079758048344,4166.245316997789
1288,17.792079705544214,1365,203,1,1,95.37550070802385,32422.432283724454
2236,7.607014318078519,1617,389,1,0,55.06271105053625,17313.37056147461
3305,8.338305645915064,889,480,1,1,63.121845165433896,5843.900607068228
1529,12.311167668354354,1046,262,0,1,83.60909829616392,18510.314501610097
3734,17.784930147281635,1934,468,1,0,80.92753203788914,20195.61399689354
3976,7.964098720862881,1735,453,1,1,67.50145324527833,15397.142781077582
3276,19.565987481609476,1892,314,1,1,93.1421661707326,14745.79075780441
4297,6.914034624727121,1241,459,0,0,56.52331375592679,7758.114302823049
1595,7.62616917770762,1691,201,0,1,81.95159390426065,11872.098822702425
4874,7.508506750491131,1537,266,0,1,63.65422378456856,6108.553753141929
1434,13.790089295519293,1085,485,0,0,76.35873110258656,-1400.3490089300176
1881,18.763116223949538,1373,331,1,0,69.37432852245922,7507.915222337995
4068,8.826670807496575,1730,247,0,0,98.9867549713813,10105.111993060214
2781,13.295552801878422,542,242,1,1,74.33461368872986,1189.8288428682272
1401,7.6365876507119115,1379,292,0,1,98.80466963946981,28755.122354476414
3669,14.467053443116978,1965,340,1,1,62.75104583551836,19152.10778698577
4837,6.848695042692676,1410,246,0,0,88.39704661407711,10141.12621566417
3135,12.369661512690467,1106,430,1,1,85.85290625961547,21277.28270122951
3631,14.827727205153012,1918,423,1,1,92.38226437310504,10527.490567144274
4964,13.686918751332653,737,483,0,0,84.68037318795325,186.40050483031064
2565,7.100007240511138,1218,236,0,0,84.11795490602712,247.87168654867855
4755,7.4206005727224404,1241,227,0,1,83.03538786393085,11861.722524100882
1308,15.070865072374824,903,357,0,0,99.25257860382109,11820.0133432589
3953,17.13363944134664,713,421,0,0,61.40488880389323,9966.486484884414
1342,18.621116037943864,1345,208,0,0,51.505684242970595,9923.738857950477
1435,17.20417273019175,1897,269,0,0,83.89854322169587,11572.151395504887
1176,19.60885818330792,631,265,0,1,58.61688849927798,-565.3061794818782
1138,11.123777062477032,508,294,1,1,83.96919650804858,23688.97597001618
1193,9.967486313330514,652,380,1,0,65.98427054148502,30733.916972699466
4257,5.422760785176753,930,269,0,1,52.167585870324395,10409.213961355505
4289,11.748437839821403,982,433,1,0,88.48839961120402,9460.331347953548
4235,14.770573286198488,804,460,1,0,52.582408741941215,-12026.985020339049
2184,17.231129619837134,783,219,0,0,61.20691578175115,4812.218656138188
1942,9.011830741615555,971,385,0,0,66.82043168975886,-1153.2142980639328
1524,12.703869145539358,1492,263,1,0,56.63747252905002,22760.42918420726
4879,14.930143469210698,689,377,0,0,95.67845804465631,19632.389090013232
2624,13.274042989761409,1011,434,1,1,81.09182454584025,-3709.5625485468336
4907,9.110310761036116,842,449,0,1,93.7697973403219,4613.60539234807
4113,16.944236574425936,1953,494,1,0,84.10260314787882,13414.430211674842
3962,7.6004151870790055,1214,239,0,1,99.59727030018308,27943.16627696028
3257,18.57469750679546,1179,486,1,0,76.25763994303297,18472.592450258362
1740,19.288951235822168,1557,458,0,1,52.68816206476623,19121.102754072213
1861,10.483598931128931,970,439,1,1,58.04293221788407,6811.8512844797715
4346,10.642726857289276,1917,271,1,1,79.42163309843568,30414.40417679009
1953,16.14917388375791,1240,229,0,0,67.38642695288218,-10082.160801017912
2302,11.84432897828001,1012,228,1,1,55.64464004826418,16245.557929311535
2274,5.429152153988528,1845,286,1,0,61.90698709593244,15321.797622649496
4381,18.798150915128616,1638,307,0,0,73.72853651837558,25866.559242369858
2743,11.461255129486442,1737,229,1,0,75.90909351081716,7940.659973570841
3880,8.05242650810467,644,245,1,1,96.72906294016803,19651.90148981356
3187,13.33496109723179,1058,336,1,0,54.5339624153378,29288.03325826301
1791,8.283592438869748,1291,462,0,1,67.89037250837005,7745.156846801286
1545,8.090329995224117,1701,262,1,1,75.30246056955642,19048.492866161196
2844,13.185969910859491,859,243,0,1,55.66337904860979,7434.91660458404
2016,10.865634382842035,784,450,1,0,84.39010116383372,141.02697673395232
2927,13.594899173798336,1768,406,0,0,75.75140456586354,4767.089161804618
2553,19.952381552168603,1264,258,1,1,72.97559588492103,14929.79265412708
1056,17.885272315561526,1729,405,0,0,82.80402869160449,1537.837454063114
3159,5.115061989346831,1083,283,1,1,64.39073455220061,15242.100398808358
1004,5.758335643060846,1865,212,1,0,66.96635508412972,6978.564191025028
4481,14.15119160196867,1226,436,0,1,58.134924916040866,19191.12484819587
2437,14.39384121698447,1883,357,1,0,76.1862984185483,19282.268160487176
4253,18.172862661139902,1664,303,1,1,68.62043768745906,2065.9056178622213
4084,14.435857617827386,1459,242,1,0,63.0165431962867,7746.325187893791
2362,8.415718077736134,1745,378,0,0,56.23711038771759,4126.059433813122
2820,12.027743415554763,1912,463,0,1,51.161260213258025,8792.386702672455
2282,17.134781010067826,1853,442,1,0,59.667613572062564,17451.72501271013
3137,18.84237446897557,1242,236,0,1,62.371309841321015,1683.2090245304262
3663,8.553726784500636,1916,449,1,0,74.2718153374315,8046.345028753267
3938,13.094071025199888,1153,319,0,1,62.04983117288681,6532.699286563202
3745,7.383913252556041,857,391,0,1,90.88267468337423,13744.487952851476
2273,12.454995483913539,1917,494,0,0,73.70644450642465,-11172.623428874573
4326,6.351711811242517,1086,261,1,1,81.19053821583766,18233.207420171973
4659,19.125921049257112,539,409,1,1,60.39691722395086,-15386.934146890302
3945,14.570846874239232,1401,494,0,0,70.80640644871792,7116.168124735888
4018,17.813251125705158,772,251,0,1,80.1388678482257,1311.9731679487986
2131,19.974427612728594,1943,409,0,0,65.55229439661935,-9477.019685372803
1667,7.739989920580674,1593,478,0,1,66.80987044530136,19499.52511204327
3641,15.412151224394728,1328,401,1,0,90.37125917709704,5070.4466638166305
3636,18.304794402602873,1122,338,0,1,91.85906851617412,-4355.176572585404
3532,13.63907251117685,957,218,0,1,76.6470466210915,12445.255308213818
4029,14.595445675498414,733,294,0,0,94.82053776545513,16839.665994686842
4019,11.11506634275706,696,329,0,1,86.83410014981698,-3950.7218362213716
2281,15.12141250574771,1035,304,1,1,52.76507929446504,18854.573757733087
3686,10.933668720441858,1437,396,1,1,77.97367235090746,-2756.0196049465267
1996,12.149294572271724,646,459,1,1,84.88966487034341,-13715.17157546453
2926,6.543676139342374,1073,238,1,1,77.04424157642622,10077.526382580078
1281,5.117126002705724,1982,330,0,1,91.59879251588899,13591.79224861221
4033,5.827266862084203,1590,353,1,1,65.04185649340354,25927.965274486916
4159,7.887824614064026,529,240,1,1,53.27395665737056,5861.501778847333
2227,11.84905729392598,606,321,0,1,81.68102643925639,5709.239565383843
3063,5.314911062771809,889,443,1,1,86.54003065229014,4871.924944183742
4222,7.339049587313488,1378,444,1,0,88.26269341455821,33743.391690993616
1935,16.721669058266578,905,343,1,0,50.55302617177956,1369.1411160716298
1253,16.432498373930706,1644,385,1,0,83.66891241624671,3204.241729262938
2211,16.8459543751325,1534,234,1,0,51.036389215109125,6976.323339084654
1328,18.823114147951607,1083,410,1,0,88.7393008303973,3072.019289908101
3591,6.786065011017787,846,232,0,1,85.15525703157974,-8836.512519261049
3830,7.447098143418245,1776,358,0,1,78.37069518209702,4868.123508103388
4044,10.003304219019716,1296,391,0,1,75.31622029877235,-2250.525902631696
