Emp_ID,Years_of_Experience,Emp_Rating,Exp_in_Company,Personal_Rating,Client_Feedback_Rating,Appraisal_Percentage,Interaction_Experience_Rating,Normalized_Personal_Rating
E03229,24,1.95,14,5.2,3.88,11.55,46.8,2.6
E03230,3,4.56,3,8.7,2.25,2.38,13.68,4.35
E03231,8,1.04,2,6.8,1.14,5.04,8.32,3.4
E03232,12,1.81,1,1.4,4.24,8.95,21.72,0.7
E03233,1,4.84,3,5.9,1.52,-1.62,4.84,2.95
E03234,10,3.45,10,1.2,3.89,6.21,34.5,0.6
E03235,20,2.05,9,8.0,1.33,7.19,41.0,4.0
E03236,3,1.27,13,4.0,2.5,5.05,3.81,2.0
E03237,6,1.11,12,5.2,1.25,4.76,6.66,2.6
E03238,7,1.98,3,8.2,3.09,3.72,13.86,4.1
E03239,20,4.53,12,1.4,3.61,12.45,90.6,0.7
E03240,23,2.66,9,2.4,1.69,13.61,61.18,1.2
E03241,25,3.88,4,4.6,2.49,16.13,97.0,2.3
E03242,18,4.67,12,3.1,4.72,9.44,84.06,1.55
E03243,11,2.63,6,4.0,2.77,2.86,28.93,2.0
E03244,19,1.77,8,10.0,4.21,10.97,33.63,5.0
E03245,5,3.07,1,8.4,4.71,7.93,15.35,4.2
E03246,19,4.63,4,9.0,4.9,11.86,87.97,4.5
E03247,11,4.22,15,9.4,4.59,13.06,46.42,4.7
E03248,24,1.26,10,4.1,2.27,10.12,30.24,2.05
E03249,12,3.77,9,3.7,4.85,7.03,45.24,1.85
E03250,10,3.29,8,3.1,4.25,7.31,32.9,1.55
E03251,8,4.63,11,8.5,4.35,7.51,37.04,4.25
E03252,24,1.49,13,7.1,1.06,12.64,35.76,3.55
E03253,9,3.14,12,3.1,4.82,9.57,28.26,1.55
E03254,4,4.52,2,4.4,4.11,6.77,18.08,2.2
E03255,5,2.64,0,5.6,4.07,4.95,13.2,2.8
E03256,21,2.93,1,5.8,1.33,9.01,61.53,2.9
E03257,8,1.28,13,9.0,1.93,8.39,10.24,4.5
E03258,23,2.11,5,4.4,4.85,6.23,48.53,2.2
E03259,9,2.3,15,9.2,3.0,8.56,20.7,4.6
E03260,15,4.78,4,5.0,2.59,8.33,71.7,2.5
E03261,15,2.13,0,7.7,4.36,7.42,31.95,3.85
E03262,16,2.84,0,9.4,1.35,6.97,45.44,4.7
E03263,14,3.69,10,9.2,2.67,9.99,51.66,4.6
E03264,8,1.65,3,1.5,2.5,3.16,13.2,0.75
E03265,18,2.95,11,2.9,2.4,11.81,53.1,1.45
E03266,10,3.95,14,5.3,2.23,9.3,39.5,2.65
E03267,20,4.47,3,4.9,1.84,9.55,89.4,2.45
E03268,6,3.51,14,6.8,1.69,5.63,21.06,3.4
E03269,12,3.68,5,9.5,3.56,9.36,44.16,4.75
E03270,2,1.51,5,2.0,4.68,3.75,3.02,1.0
E03271,7,4.78,15,5.1,3.04,6.62,33.46,2.55
E03272,16,1.53,9,2.7,2.19,7.81,24.48,1.35
E03273,3,4.1,13,9.0,1.64,7.63,12.3,4.5
E03274,13,2.06,5,9.7,4.32,8.66,26.78,4.85
E03275,3,4.73,0,5.3,4.89,5.27,14.19,2.65
E03276,18,3.88,9,1.9,2.4,9.61,69.84,0.95
E03277,11,4.02,8,8.1,2.16,9.8,44.22,4.05
E03278,8,1.88,10,7.3,3.41,9.04,15.04,3.65
E03279,6,2.77,6,4.2,4.1,6.82,16.62,2.1
E03280,1,3.47,6,9.0,2.82,3.18,3.47,4.5
E03281,1,4.08,10,9.8,3.52,3.5,4.08,4.9
E03282,23,1.42,6,6.0,3.87,8.95,32.66,3.0
E03283,8,4.85,1,6.1,4.84,10.03,38.8,3.05
E03284,5,4.56,1,3.7,1.66,4.79,22.8,1.85
E03285,16,2.08,5,6.3,4.99,12.51,33.28,3.15
E03286,11,4.29,6,5.0,2.57,6.99,47.19,2.5
E03287,5,3.07,2,3.7,3.89,3.76,15.35,1.85
E03288,4,2.85,12,1.6,3.29,5.41,11.4,0.8
E03289,6,2.26,3,3.3,2.95,4.04,13.56,1.65
E03290,14,3.32,13,2.8,3.79,7.62,46.48,1.4
E03291,22,3.92,11,5.9,2.58,9.18,86.24,2.95
E03292,19,2.64,2,6.4,1.5,9.1,50.16,3.2
E03293,9,3.52,6,6.5,2.96,8.66,31.68,3.25
E03294,12,3.8,6,4.5,3.09,12.28,45.6,2.25
E03295,11,3.84,3,4.8,1.81,5.41,42.24,2.4
E03296,14,1.21,12,8.5,4.74,8.18,16.94,4.25
E03297,23,4.44,6,5.3,1.91,9.25,102.12,2.65
E03298,16,2.83,4,9.9,2.64,10.5,45.28,4.95
E03299,1,2.05,0,5.0,1.62,3.57,2.05,2.5
E03300,13,1.97,9,6.8,3.14,6.04,25.61,3.4
E03301,23,2.93,3,1.5,2.23,7.46,67.39,0.75
E03302,21,4.55,6,6.9,2.96,12.51,95.55,3.45
E03303,21,2.51,12,8.7,1.9,11.72,52.71,4.35
E03304,13,4.0,15,9.5,1.22,11.21,52.0,4.75
E03305,2,1.39,15,10.0,4.12,4.21,2.78,5.0
E03306,4,2.9,14,3.5,3.56,2.47,11.6,1.75
E03307,6,4.97,1,6.2,2.36,3.33,29.82,3.1
E03308,23,4.08,1,5.1,1.19,10.86,93.84,2.55
E03309,5,1.84,0,6.1,4.46,7.96,9.2,3.05
E03310,25,3.01,1,2.4,1.68,8.62,75.25,1.2
E03311,3,1.93,9,8.7,4.72,9.84,5.79,4.35
E03312,1,2.64,13,9.2,2.91,7.12,2.64,4.6
E03313,4,4.12,7,5.0,2.36,2.43,16.48,2.5
E03314,25,4.08,10,3.5,3.97,12.7,102.0,1.75
E03315,20,1.91,7,2.3,4.51,11.02,38.2,1.15
E03316,2,4.69,7,7.2,2.48,0.24,9.38,3.6
E03317,5,3.37,14,3.8,2.63,7.84,16.85,1.9
E03318,3,2.52,15,9.2,2.73,8.72,7.56,4.6
E03319,9,3.01,0,7.0,4.69,6.34,27.09,3.5
E03320,20,3.42,0,6.8,3.77,8.68,68.4,3.4
E03321,6,3.24,11,6.0,1.99,5.95,19.44,3.0
E03322,18,2.95,9,1.4,1.74,8.41,53.1,0.7
E03323,6,3.02,3,9.4,1.92,2.58,18.12,4.7
E03324,19,1.71,5,6.7,2.05,7.09,32.49,3.35
E03325,12,4.25,7,9.9,1.92,7.24,51.0,4.95
E03326,25,3.17,12,5.8,3.63,12.7,79.25,2.9
E03327,11,1.52,1,7.4,1.46,4.03,16.72,3.7
E03328,2,4.06,12,1.5,2.55,3.55,8.12,0.75
E03329,15,4.73,15,6.7,3.5,12.28,70.95,3.35
E03330,12,4.79,2,7.9,2.16,7.88,57.48,3.95
E03331,12,2.48,5,8.0,1.26,5.57,29.76,4.0
E03332,9,1.54,9,7.9,1.33,7.18,13.86,3.95
E03333,21,3.07,3,3.0,1.5,7.82,64.47,1.5
E03334,24,1.45,11,9.8,4.34,11.95,34.8,4.9
E03335,2,4.74,1,10.0,3.63,6.37,9.48,5.0
E03336,22,1.73,6,1.7,1.26,7.71,38.06,0.85
E03337,3,2.01,3,9.4,2.56,1.41,6.03,4.7
E03338,12,2.63,7,3.6,2.11,6.54,31.56,1.8
E03339,16,2.53,7,7.2,3.31,5.87,40.48,3.6
E03340,21,4.18,6,4.0,3.09,9.64,87.78,2.0
E03341,24,2.83,9,9.7,2.92,11.12,67.92,4.85
E03342,1,1.68,8,1.9,2.26,-1.71,1.68,0.95
E03343,21,2.07,3,5.5,1.55,9.65,43.47,2.75
E03344,3,3.04,6,4.9,3.97,4.23,9.12,2.45
E03345,20,1.59,9,3.9,4.52,12.09,31.8,1.95
E03346,2,3.45,9,6.8,4.78,5.85,6.9,3.4
E03347,9,3.26,14,2.2,1.23,8.74,29.34,1.1
E03348,19,3.86,11,7.4,3.96,13.36,73.34,3.7
E03349,15,4.75,0,9.8,3.91,7.9,71.25,4.9
E03350,18,4.65,3,8.2,4.79,9.64,83.7,4.1
E03351,11,4.78,1,8.7,2.01,3.54,52.58,4.35
E03352,25,1.98,8,4.2,3.97,13.59,49.5,2.1
E03353,23,1.53,15,3.9,1.22,10.85,35.19,1.95
E03354,16,2.21,4,5.7,3.52,5.75,35.36,2.85
E03355,22,4.58,2,1.4,2.4,10.93,100.76,0.7
E03356,17,4.89,3,9.5,4.08,5.06,83.13,4.75
E03357,5,4.44,5,2.3,4.45,4.54,22.2,1.15
E03358,12,1.44,9,9.1,2.46,9.19,17.28,4.55
E03359,11,4.79,0,1.8,3.1,5.14,52.69,0.9
E03360,15,2.69,6,8.4,1.47,6.47,40.35,4.2
E03361,3,1.04,7,2.4,2.67,2.66,3.12,1.2
E03362,1,2.77,6,1.3,2.44,-0.79,2.77,0.65
E03363,20,1.18,6,7.5,1.73,10.2,23.6,3.75
E03364,16,3.18,8,3.5,4.58,8.69,50.88,1.75
E03365,2,2.35,12,7.4,1.59,4.45,4.7,3.7
E03366,2,2.89,3,6.0,3.54,3.13,5.78,3.0
E03367,3,3.45,13,2.0,4.56,6.02,10.35,1.0
E03368,8,4.48,15,9.4,4.65,10.37,35.84,4.7
E03369,24,3.65,6,5.1,4.17,11.1,87.6,2.55
E03370,15,2.74,8,7.6,1.7,5.57,41.1,3.8
E03371,7,4.28,14,5.5,4.27,9.17,29.96,2.75
E03372,6,4.62,4,6.4,2.11,6.51,27.72,3.2
E03373,9,1.48,1,3.7,4.69,5.21,13.32,1.85
E03374,20,3.13,14,2.8,3.84,13.25,62.6,1.4
E03375,1,2.14,4,5.9,4.14,3.43,2.14,2.95
E03376,8,1.19,3,5.0,1.34,6.47,9.52,2.5
E03377,23,3.67,7,4.5,3.33,13.7,84.41,2.25
E03378,23,4.45,15,7.1,4.28,14.41,102.35,3.55
E03379,3,1.65,14,7.2,4.45,4.47,4.95,3.6
E03380,4,4.25,4,1.4,1.11,3.8,17.0,0.7
E03381,25,4.41,8,4.0,4.76,14.69,110.25,2.0
E03382,15,4.66,8,4.7,1.17,5.67,69.9,2.35
E03383,6,2.06,2,1.9,3.46,3.12,12.36,0.95
E03384,15,4.62,12,3.1,3.77,9.13,69.3,1.55
E03385,21,2.28,9,1.5,1.43,7.72,47.88,0.75
E03386,3,3.21,14,10.0,1.19,7.97,9.63,5.0
E03387,25,1.2,5,7.6,4.14,11.32,30.0,3.8
E03388,21,1.18,5,1.8,2.54,7.04,24.78,0.9
E03389,21,3.88,3,1.2,1.43,10.07,81.48,0.6
E03390,14,2.78,10,7.5,4.05,8.56,38.92,3.75
E03391,20,2.03,12,5.0,4.4,8.81,40.6,2.5
E03392,14,1.76,9,8.1,3.35,6.76,24.64,4.05
E03393,4,3.68,2,9.3,1.64,5.2,14.72,4.65
E03394,12,1.0,0,6.4,1.06,6.73,12.0,3.2
E03395,17,4.22,11,2.7,3.8,9.04,71.74,1.35
E03396,7,1.32,6,8.0,3.2,6.36,9.24,4.0
E03397,9,1.77,14,9.6,3.6,11.05,15.93,4.8
E03398,3,2.54,14,6.2,4.25,3.67,7.62,3.1
E03399,13,2.94,4,7.1,2.74,7.85,38.22,3.55
E03400,15,2.42,13,4.0,1.5,10.43,36.3,2.0
E03401,18,2.28,9,4.4,4.76,9.31,41.04,2.2
E03402,19,4.86,14,7.6,3.18,14.32,92.34,3.8
E03403,1,3.57,6,9.3,3.46,8.95,3.57,4.65
E03404,6,1.09,0,6.7,4.73,4.54,6.54,3.35
E03405,23,2.72,7,8.1,4.73,10.68,62.56,4.05
E03406,2,4.5,2,2.5,3.29,5.66,9.0,1.25
E03407,24,2.21,6,2.9,2.19,11.7,53.04,1.45
E03408,14,1.38,11,5.8,4.99,3.49,19.32,2.9
E03409,6,4.03,2,2.6,3.72,4.81,24.18,1.3
E03410,14,3.42,13,6.7,2.63,8.57,47.88,3.35
E03411,4,3.28,2,3.6,3.24,4.71,13.12,1.8
E03412,21,1.21,9,8.1,2.66,9.54,25.41,4.05
E03413,8,1.56,8,8.3,4.55,6.19,12.48,4.15
E03414,3,3.49,12,5.2,2.93,4.08,10.47,2.6
E03415,19,1.83,1,2.6,4.29,9.22,34.77,1.3
E03416,14,3.02,13,6.8,4.36,12.87,42.28,3.4
E03417,20,3.18,3,9.9,4.3,8.03,63.6,4.95
E03418,17,2.13,5,6.6,3.89,5.6,36.21,3.3
E03419,25,4.79,13,1.3,4.42,13.07,119.75,0.65
E03420,8,4.37,2,1.2,2.55,5.12,34.96,0.6
E03421,24,3.89,11,3.9,1.46,13.98,93.36,1.95
E03422,14,1.31,9,2.8,4.37,5.22,18.34,1.4
E03423,6,1.42,13,8.3,2.99,5.32,8.52,4.15
E03424,23,2.97,9,8.6,1.51,6.75,68.31,4.3
E03425,22,1.64,6,3.3,1.46,11.83,36.08,1.65
E03426,16,4.91,6,3.9,1.64,9.18,78.56,1.95
E03427,25,1.63,14,3.1,4.0,11.14,40.75,1.55
E03428,19,2.95,4,9.2,3.84,6.72,56.05,4.6
E03429,14,2.46,2,5.5,1.82,4.04,34.44,2.75
E03430,19,3.56,1,6.9,4.39,9.72,67.64,3.45
E03431,3,1.52,14,4.7,2.13,2.99,4.56,2.35
E03432,10,2.72,14,6.7,4.17,8.6,27.2,3.35
E03433,19,2.1,3,4.5,2.96,12.27,39.9,2.25
E03434,9,4.55,13,4.1,3.93,7.62,40.95,2.05
E03435,20,1.16,14,6.7,2.53,8.52,23.2,3.35
E03436,13,4.65,12,6.3,2.39,10.03,60.45,3.15
E03437,7,4.33,3,3.6,4.37,3.21,30.31,1.8
E03438,14,2.19,10,2.3,1.14,10.97,30.66,1.15
E03439,9,4.16,7,4.3,4.9,9.98,37.44,2.15
E03440,23,1.12,7,4.7,3.59,9.61,25.76,2.35
E03441,25,4.87,12,6.7,2.73,11.27,121.75,3.35
E03442,19,3.11,4,9.2,3.51,8.51,59.09,4.6
E03443,15,2.21,12,1.3,1.49,7.62,33.15,0.65
E03444,20,2.45,5,3.2,3.06,9.68,49.0,1.6
E03445,14,1.27,7,2.7,4.94,9.45,17.78,1.35
E03446,24,4.96,14,5.5,1.94,10.85,119.04,2.75
E03447,6,1.16,0,4.9,3.89,5.55,6.96,2.45
E03448,21,3.62,4,7.6,2.74,11.09,76.02,3.8
E03449,4,2.77,3,3.2,3.61,2.93,11.08,1.6
E03450,8,4.8,15,6.4,1.82,6.15,38.4,3.2
E03451,17,1.98,3,9.0,2.88,8.2,33.66,4.5
E03452,9,3.13,10,9.2,4.92,5.74,28.17,4.6
E03453,1,2.93,1,9.6,1.78,5.04,2.93,4.8
E03454,24,3.81,9,8.0,3.55,9.79,91.44,4.0
E03455,20,1.27,0,9.2,3.3,9.18,25.4,4.6
E03456,25,1.78,13,3.1,3.26,11.61,44.5,1.55
E03457,14,1.86,14,2.8,3.46,7.59,26.04,1.4
E03458,11,3.95,5,1.1,3.01,6.39,43.45,0.55
E03459,21,1.76,6,7.4,1.07,11.32,36.96,3.7
E03460,3,3.29,4,9.4,4.6,2.49,9.87,4.7
E03461,9,1.86,15,2.7,4.31,6.75,16.74,1.35
E03462,14,4.45,14,6.7,1.7,8.29,62.3,3.35
E03463,9,4.77,7,7.7,2.65,7.23,42.93,3.85
E03464,4,3.07,8,9.3,4.08,4.4,12.28,4.65
E03465,4,2.41,10,6.8,4.92,2.29,9.64,3.4
E03466,8,1.94,10,9.7,4.8,5.0,15.52,4.85
E03467,2,1.2,1,4.1,4.6,5.89,2.4,2.05
E03468,9,2.07,10,4.1,1.63,6.76,18.63,2.05
E03469,14,3.62,12,5.9,4.66,9.99,50.68,2.95
E03470,22,3.13,3,4.5,4.51,9.24,68.86,2.25
E03471,9,4.78,10,1.0,2.51,7.11,43.02,0.5
E03472,24,2.59,8,7.6,2.58,10.25,62.16,3.8
E03473,23,3.78,4,7.8,2.84,11.61,86.94,3.9
E03474,16,2.96,2,7.7,3.62,8.08,47.36,3.85
E03475,17,3.05,5,4.1,2.04,5.8,51.85,2.05
E03476,16,2.07,14,5.7,1.09,9.72,33.12,2.85
E03477,12,2.82,2,4.2,1.56,0.94,33.84,2.1
E03478,3,2.88,13,1.1,2.76,6.14,8.64,0.55
E03479,11,3.83,4,6.1,2.13,3.85,42.13,3.05
E03480,14,4.76,2,2.1,4.06,7.33,66.64,1.05
E03481,18,2.32,5,1.7,1.43,5.39,41.76,0.85
E03482,21,1.17,11,7.8,4.67,10.69,24.57,3.9
E03483,21,2.99,15,1.1,4.58,12.68,62.79,0.55
E03484,5,3.18,9,9.6,4.64,9.47,15.9,4.8
E03485,16,1.67,4,5.6,3.96,4.54,26.72,2.8
E03486,20,4.04,13,9.8,1.43,13.43,80.8,4.9
E03487,5,4.94,8,1.5,2.75,6.04,24.7,0.75
E03488,3,4.78,15,6.3,1.53,5.85,14.34,3.15
E03489,12,1.79,2,4.1,4.95,7.64,21.48,2.05
E03490,1,4.5,5,8.6,2.33,3.95,4.5,4.3
E03491,21,3.82,7,4.3,3.34,11.76,80.22,2.15
E03492,9,2.82,6,3.3,4.12,4.2,25.38,1.65
E03493,9,3.16,15,8.7,4.68,7.5,28.44,4.35
E03494,4,4.4,5,4.4,4.02,7.09,17.6,2.2
E03495,3,2.92,13,1.2,3.7,8.5,8.76,0.6
E03496,17,2.49,14,4.5,2.86,9.85,42.33,2.25
E03497,2,2.97,1,6.9,3.42,-2.21,5.94,3.45
E03498,24,3.32,15,3.3,1.38,11.74,79.68,1.65
E03499,1,1.76,14,4.9,4.54,5.27,1.76,2.45
E03500,8,4.6,6,1.5,3.18,5.76,36.8,0.75
E03501,13,3.7,7,6.3,1.16,8.31,48.1,3.15
E03502,23,3.53,0,7.8,4.68,9.07,81.19,3.9
E03503,15,1.4,14,4.7,2.96,10.6,21.0,2.35
E03504,8,3.42,8,4.8,4.47,4.41,27.36,2.4
E03505,12,1.48,3,1.8,4.43,8.33,17.76,0.9
E03506,22,1.31,7,2.8,4.26,12.76,28.82,1.4
E03507,12,3.11,14,2.4,1.25,6.31,37.32,1.2
E03508,14,2.61,9,5.3,1.99,6.14,36.54,2.65
E03509,15,3.36,6,5.8,4.5,9.35,50.4,2.9
E03510,15,1.36,13,9.5,4.6,7.14,20.4,4.75
E03511,9,2.72,12,1.7,2.83,5.94,24.48,0.85
E03512,19,1.7,9,6.4,2.76,11.58,32.3,3.2
E03513,20,4.95,6,5.7,1.7,11.57,99.0,2.85
E03514,22,3.24,1,5.6,4.87,13.59,71.28,2.8
E03515,8,3.75,15,8.9,1.85,8.5,30.0,4.45
E03516,21,2.3,0,2.8,1.76,6.63,48.3,1.4
E03517,19,1.38,3,1.4,3.64,7.82,26.22,0.7
E03518,6,4.9,11,7.1,1.97,6.76,29.4,3.55
E03519,20,2.15,15,4.1,4.76,10.95,43.0,2.05
E03520,25,2.7,15,1.2,1.04,11.86,67.5,0.6
E03521,19,3.6,1,3.3,1.02,6.01,68.4,1.65
E03522,4,1.1,7,3.8,3.02,4.59,4.4,1.9
E03523,23,4.24,9,6.6,2.95,8.83,97.52,3.3
E03524,7,3.15,15,2.6,1.65,5.52,22.05,1.3
E03525,4,2.11,6,4.7,2.98,4.07,8.44,2.35
E03526,22,1.25,7,5.3,2.65,5.04,27.5,2.65
E03527,12,1.65,10,5.1,4.56,9.22,19.8,2.55
E03528,13,4.58,5,9.8,1.04,3.81,59.54,4.9
E03529,3,3.74,0,1.4,4.91,4.86,11.22,0.7
E03530,22,2.0,13,9.6,3.5,9.07,44.0,4.8
E03531,12,1.26,12,6.2,1.61,6.64,15.12,3.1
E03532,2,3.76,12,8.2,1.19,6.6,7.52,4.1
E03533,24,3.29,11,4.9,3.15,16.23,78.96,2.45
E03534,2,2.62,8,5.1,1.94,4.38,5.24,2.55
E03535,23,2.45,5,8.9,2.2,6.24,56.35,4.45
E03536,9,1.87,11,9.1,1.98,8.86,16.83,4.55
E03537,1,3.68,12,3.1,3.6,4.74,3.68,1.55
E03538,8,4.88,9,2.8,3.21,7.21,39.04,1.4
E03539,23,1.7,0,5.5,1.31,9.51,39.1,2.75
E03540,6,3.39,0,9.1,3.11,0.24,20.34,4.55
E03541,6,2.7,15,3.9,4.16,7.12,16.2,1.95
E03542,22,2.79,7,6.9,1.32,9.25,61.38,3.45
E03543,25,2.02,5,7.4,4.56,13.4,50.5,3.7
E03544,18,4.3,7,8.0,3.31,11.44,77.4,4.0
E03545,17,2.94,7,6.1,4.8,5.99,49.98,3.05
E03546,12,3.17,14,4.6,1.59,10.97,38.04,2.3
E03547,6,2.22,10,9.7,4.97,7.55,13.32,4.85
E03548,8,1.73,13,6.5,3.58,3.96,13.84,3.25
E03549,19,1.34,7,7.6,3.27,9.16,25.46,3.8
E03550,10,3.86,9,4.1,3.06,9.44,38.6,2.05
E03551,1,1.78,14,7.0,1.09,2.3,1.78,3.5
E03552,25,3.76,6,3.3,4.76,14.24,94.0,1.65
E03553,13,2.56,6,3.2,3.58,4.13,33.28,1.6
E03554,17,2.66,9,7.4,1.37,7.4,45.22,3.7
E03555,3,2.88,3,5.7,1.08,1.55,8.64,2.85
E03556,8,2.47,8,7.1,1.2,8.69,19.76,3.55
E03557,14,1.4,11,3.4,3.44,7.01,19.6,1.7
E03558,3,2.24,1,6.4,3.46,1.0,6.72,3.2
E03559,16,3.65,10,5.0,3.0,10.25,58.4,2.5
E03560,13,3.66,8,6.4,2.23,9.37,47.58,3.2
E03561,20,2.14,9,3.6,3.13,10.98,42.8,1.8
E03562,24,2.84,2,7.4,3.07,9.55,68.16,3.7
E03563,17,1.77,13,8.3,1.08,9.96,30.09,4.15
E03564,13,1.84,12,3.3,2.13,6.49,23.92,1.65
E03565,6,1.09,14,3.7,1.21,9.0,6.54,1.85
E03566,17,4.59,15,7.0,4.6,13.84,78.03,3.5
E03567,14,1.84,1,7.3,3.9,8.81,25.76,3.65
E03568,17,1.91,12,7.3,4.98,11.58,32.47,3.65
E03569,8,2.12,3,7.1,2.21,6.04,16.96,3.55
E03570,11,1.51,4,4.5,4.51,3.57,16.61,2.25
E03571,20,3.56,1,4.6,3.41,10.03,71.2,2.3
E03572,1,1.3,12,3.3,2.81,4.34,1.3,1.65
E03573,7,1.54,14,2.4,1.89,8.66,10.78,1.2
E03574,21,3.58,0,7.2,3.95,10.86,75.18,3.6
E03575,21,2.36,9,1.8,4.62,11.25,49.56,0.9
E03576,17,3.83,10,9.4,1.94,6.59,65.11,4.7
E03577,10,3.23,4,8.4,1.7,6.09,32.3,4.2
E03578,11,2.02,8,8.7,3.78,6.22,22.22,4.35
E03579,22,3.6,14,9.2,4.91,13.25,79.2,4.6
E03580,9,1.47,11,4.7,4.0,5.93,13.23,2.35
E03581,9,3.15,11,8.6,2.14,6.9,28.35,4.3
E03582,24,2.75,14,2.4,2.68,12.79,66.0,1.2
E03583,5,2.07,4,1.2,2.54,2.89,10.35,0.6
E03584,17,3.42,11,8.1,4.41,10.6,58.14,4.05
E03585,9,4.49,10,1.7,4.09,4.45,40.41,0.85
E03586,17,5.0,9,9.9,3.36,8.9,85.0,4.95
E03587,24,3.43,8,7.1,2.1,12.61,82.32,3.55
E03588,21,2.62,13,7.8,4.75,9.22,55.02,3.9
E03589,19,1.9,12,3.2,3.61,12.39,36.1,1.6
E03590,7,2.03,11,7.1,4.88,8.75,14.21,3.55
E03591,23,2.92,9,1.4,3.32,10.14,67.16,0.7
E03592,9,2.47,5,8.5,4.28,12.39,22.23,4.25
E03593,7,4.66,2,2.5,4.25,7.95,32.62,1.25
E03594,13,2.47,3,7.3,2.35,4.79,32.11,3.65
E03595,11,2.49,3,3.0,4.86,7.66,27.39,1.5
E03596,14,2.53,0,1.6,1.09,5.72,35.42,0.8
E03597,19,4.35,2,5.3,4.07,7.63,82.65,2.65
E03598,11,3.6,2,2.5,4.86,4.22,39.6,1.25
E03599,13,3.46,12,7.6,2.36,10.91,44.98,3.8
E03600,14,2.34,13,3.1,3.59,7.57,32.76,1.55
E03601,13,4.27,0,4.1,3.25,6.46,55.51,2.05
E03602,1,1.15,12,6.1,4.05,2.74,1.15,3.05
E03603,8,4.48,8,3.6,4.46,5.55,35.84,1.8
E03604,12,3.05,10,4.4,3.41,7.69,36.6,2.2
E03605,19,2.59,0,8.3,4.26,9.19,49.21,4.15
E03606,12,2.99,8,2.6,2.25,1.93,35.88,1.3
E03607,8,3.67,0,1.7,1.91,4.45,29.36,0.85
E03608,8,1.05,15,4.0,2.72,5.27,8.4,2.0
E03609,21,4.49,1,4.8,3.71,12.32,94.29,2.4
E03610,13,2.79,1,5.9,1.75,12.04,36.27,2.95
E03611,12,2.37,13,4.4,3.72,7.61,28.44,2.2
E03612,16,1.55,5,8.1,2.58,4.3,24.8,4.05
E03613,1,2.76,6,1.4,4.18,3.81,2.76,0.7
E03614,13,2.99,10,4.9,1.15,7.41,38.87,2.45
E03615,7,2.61,0,4.4,3.67,8.26,18.27,2.2
E03616,5,3.71,2,6.8,3.6,8.12,18.55,3.4
E03617,8,2.68,1,9.7,4.76,7.32,21.44,4.85
E03618,25,4.85,7,5.6,3.85,11.0,121.25,2.8
E03619,14,3.4,8,9.9,4.19,10.34,47.6,4.95
E03620,23,4.23,12,3.7,4.62,12.82,97.29,1.85
E03621,13,1.44,1,1.3,3.7,6.03,18.72,0.65
E03622,15,2.59,1,2.5,2.16,3.3,38.85,1.25
E03623,23,2.35,9,4.6,4.48,13.12,54.05,2.3
E03624,17,3.28,14,3.8,3.99,10.61,55.76,1.9
E03625,15,4.44,8,1.9,2.7,8.4,66.6,0.95
E03626,20,1.31,13,4.9,3.84,9.18,26.2,2.45
E03627,18,1.29,3,4.0,4.47,6.22,23.22,2.0
E03628,18,4.4,4,2.1,4.9,9.78,79.2,1.05
E03629,2,1.85,12,3.7,4.81,1.57,3.7,1.85
E03630,4,3.68,10,9.0,2.3,7.61,14.72,4.5
E03631,1,3.17,8,3.7,2.69,1.97,3.17,1.85
E03632,4,4.33,5,7.4,1.44,0.84,17.32,3.7
E03633,18,1.5,9,6.5,1.99,12.49,27.0,3.25
E03634,5,1.52,11,4.8,4.53,3.98,7.6,2.4
E03635,19,3.23,8,3.2,2.44,7.96,61.37,1.6
E03636,15,4.79,8,4.3,3.48,11.41,71.85,2.15
E03637,8,2.66,6,6.3,3.66,9.73,21.28,3.15
E03638,20,2.31,13,4.2,4.13,7.7,46.2,2.1
E03639,17,3.43,11,2.9,1.73,7.4,58.31,1.45
E03640,1,4.72,9,2.0,2.22,2.87,4.72,1.0
E03641,12,4.35,8,8.9,2.79,10.26,52.2,4.45
E03642,19,4.98,4,5.0,2.46,12.76,94.62,2.5
E03643,15,1.09,15,6.6,4.93,7.42,16.35,3.3
E03644,9,1.45,4,5.4,4.34,8.32,13.05,2.7
E03645,7,3.44,11,8.9,2.92,5.73,24.08,4.45
E03646,2,4.28,7,5.9,4.52,5.88,8.56,2.95
E03647,9,2.14,9,5.3,2.39,3.82,19.26,2.65
E03648,10,1.96,3,9.3,4.14,5.9,19.6,4.65
E03649,2,4.15,8,7.5,1.89,4.77,8.3,3.75
E03650,19,1.23,6,2.0,4.09,7.78,23.37,1.0
E03651,11,2.48,6,2.6,2.83,7.09,27.28,1.3
E03652,13,3.02,12,8.1,1.43,6.59,39.26,4.05
E03653,10,3.24,14,8.5,2.09,6.6,32.4,4.25
E03654,14,3.91,2,5.9,2.61,8.15,54.74,2.95
E03655,18,2.42,3,6.0,4.0,11.05,43.56,3.0
E03656,19,3.45,6,6.7,1.29,9.16,65.55,3.35
E03657,22,3.34,10,5.0,3.64,12.17,73.48,2.5
E03658,9,3.19,10,7.1,3.86,8.97,28.71,3.55
E03659,25,3.56,13,2.0,3.62,14.11,89.0,1.0
E03660,7,2.04,4,9.7,4.04,3.59,14.28,4.85
E03661,3,1.34,11,7.8,1.71,3.2,4.02,3.9
E03662,20,1.48,2,6.7,3.35,6.95,29.6,3.35
