ID,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Wheel,Color,Airbags
45801626,20005,583,HYUNDAI,Elantra,2011,Sedan,1,Petrol,1.6,115934,4,Automatic,Front,Left wheel,Black,4
45797328,13808,583,HYUNDAI,Elantra,2011,Sedan,1,Petrol,1.6,52274,4,Automatic,Front,Left wheel,White,4
45801524,15323,583,HYUNDAI,Elantra,2011,Sedan,1,Petrol,1.6,125933,4,Automatic,Front,Left wheel,Silver,4
45675386,29479,584,MERCEDES-BENZ,C 250,2014,Sedan,1,Petrol,1.8 Turbo,69000,4,Tiptronic,Rear,Left wheel,Grey,8
45768834,1725,584,HYUNDAI,Elantra,2014,Sedan,1,Petrol,1.8,107155,4,Automatic,Front,Left wheel,Black,12
45816149,549,584,HYUNDAI,Elantra,2014,Sedan,1,Petrol,1.8,140082,4,Automatic,Front,Left wheel,Black,12
45809423,5175,584,TOYOTA,Corolla,2014,Sedan,1,Petrol,1.8,196010,4,Automatic,Front,Left wheel,Silver,12
45809676,16766,584,CHEVROLET,Cruze,2014,Sedan,1,Petrol,1.8,78296,4,Automatic,Front,Left wheel,Black,4
45634652,14113,584,HYUNDAI,Elantra,2014,Sedan,0,Petrol,1.8,176000,4,Automatic,Front,Left wheel,Golden,6
45805830,20385,584,VOLKSWAGEN,Passat,2014,Sedan,1,Petrol,1.8 Turbo,108000,4,Tiptronic,Front,Left wheel,Black,12
45683077,15053,584,HYUNDAI,Elantra,2014,Sedan,0,Petrol,1.8,990000,4,Tiptronic,Front,Left wheel,Silver,6
45798348,29479,584,MERCEDES-BENZ,C 250,2014,Sedan,1,Petrol,1.8 Turbo,85000,4,Automatic,Rear,Left wheel,Silver,8
45812964,251,584,HYUNDAI,Elantra,2014,Sedan,1,Petrol,1.8,40963,4,Automatic,Front,Left wheel,Blue,12
45272438,17000,584,NISSAN,Fuga,2014,Sedan,0,Petrol,1.8,48000,4,Automatic,Front,Left wheel,Grey,4
45809987,5331,584,CHEVROLET,Cruze,2014,Jeep,1,Petrol,1.8,45680,4,Automatic,Front,Left wheel,Brown,4
45783941,13485,584,CHEVROLET,Cruze,2014,Sedan,0,Petrol,1.8,87000,4,Tiptronic,Front,Left wheel,White,12
45807475,1646,584,MERCEDES-BENZ,C 250,2014,Coupe,1,Petrol,1.8,121699,4,Automatic,Rear,Left wheel,Black,12
45415669,13485,584,FORD,Transit Connect,2014,Goods wagon,0,Diesel,1.8 Turbo,176000,4,Manual,Front,Left wheel,White,6
45815537,32929,584,MERCEDES-BENZ,C 250,2014,Coupe,1,Petrol,1.8 Turbo,67680,6,Tiptronic,Rear,Left wheel,Black,8
45816128,23521,584,TOYOTA,Corolla,2014,Sedan,1,Petrol,1.8,75000,6,Tiptronic,Front,Left wheel,Black,10
45770182,3763,584,HYUNDAI,Elantra,2014,Sedan,1,Petrol,1.8,110685,4,Automatic,Front,Left wheel,White,12
45813028,282,584,VOLKSWAGEN,Jetta,2014,Sedan,1,Petrol,1.8,35494,4,Automatic,Front,Left wheel,Black,12
45805602,18189,584,VOLKSWAGEN,Jetta,2014,Sedan,1,Petrol,1.8 Turbo,65600,4,Automatic,Front,Left wheel,Black,8
45634847,627,584,VOLKSWAGEN,Jetta,2014,Sedan,1,Diesel,1.8,213698,4,Automatic,Front,Left wheel,Black,12
45760689,15994,584,VOLKSWAGEN,Passat,2014,Sedan,1,Petrol,1.8 Turbo,65282,4,Automatic,Front,Left wheel,Black,8
45114723,17249,584,VOLKSWAGEN,Jetta,2014,Sedan,1,Petrol,1.8,107200,4,Automatic,Rear,Left wheel,White,8
45811000,18503,584,VOLKSWAGEN,Passat,2014,Sedan,1,Petrol,1.8 Turbo,144000,4,Tiptronic,Front,Left wheel,White,10
45805904,15681,584,HYUNDAI,Elantra,2014,Sedan,1,Petrol,1.8,149000,4,Tiptronic,Front,Left wheel,Grey,10
45263433,15681,584,HYUNDAI,Elantra,2014,Sedan,0,Petrol,1.8,95000,4,Automatic,Front,Left wheel,Blue,0
45774209,1254,584,HYUNDAI,Elantra,2014,Sedan,1,Petrol,1.8,0,4,Automatic,Front,Left wheel,Grey,12
45809932,10914,584,CHEVROLET,Cruze,2014,Sedan,1,Petrol,1.8,26243,4,Automatic,Front,Left wheel,Silver,4
45771649,862,584,KIA,Avella,2014,Sedan,1,Petrol,1.8,185334,4,Automatic,Front,Left wheel,Silver,11
45771005,4391,584,HYUNDAI,Elantra,2014,Sedan,1,Petrol,1.8,138838,4,Automatic,Front,Left wheel,Silver,12
45816568,941,584,HYUNDAI,Elantra,2014,Sedan,1,Petrol,1.8,101526,4,Automatic,Front,Left wheel,Silver,12
45770163,1725,584,HYUNDAI,Elantra,2014,Sedan,1,Petrol,1.8,107155,4,Automatic,Front,Left wheel,Black,12
45801913,18817,584,HYUNDAI,Elantra,2014,Sedan,1,Petrol,1.8 Turbo,53000,4,Tiptronic,Front,Left wheel,Silver,8
45785118,17249,584,HYUNDAI,Elantra,2014,Sedan,0,Petrol,1.8,88000,4,Automatic,Front,Left wheel,Grey,8
45805996,10349,584,VOLKSWAGEN,Jetta,2014,Sedan,1,Petrol,1.8 Turbo,70000,4,Automatic,Front,Left wheel,Silver,12
45018680,17876,584,HYUNDAI,Elantra,2014,Sedan,0,Petrol,1.8,155360,4,Tiptronic,Front,Left wheel,Grey,6
45772335,3763,584,HYUNDAI,Elantra,2014,Sedan,1,Petrol,1.8,110685,4,Automatic,Front,Left wheel,White,12
45781326,14113,584,MERCEDES-BENZ,C 250,2014,Sedan,1,Petrol,1.8 Turbo,81600,4,Tiptronic,Rear,Left wheel,Blue,12
45771901,4391,584,TOYOTA,Corolla,2014,Sedan,1,Petrol,1.8,169141,4,Automatic,Front,Left wheel,Silver,12
45715121,15994,584,VOLKSWAGEN,Passat,2014,Sedan,1,Petrol,1.8,108000,4,Tiptronic,Front,Left wheel,Black,10
45809849,16879,584,CHEVROLET,Cruze,2014,Sedan,1,Petrol,1.8,81819,4,Automatic,Front,Left wheel,White,4
45293221,15053,584,TOYOTA,Corolla,2014,Sedan,1,Petrol,1.8,85500,4,Tiptronic,Front,Left wheel,Red,12
45770066,19130,584,VOLKSWAGEN,Passat,2014,Sedan,1,Petrol,1.8 Turbo,107200,6,Tiptronic,Front,Left wheel,Carnelian red,8
45754923,16308,584,HYUNDAI,Elantra,2014,Sedan,0,Petrol,1.8,110000,4,Tiptronic,Front,Left wheel,Carnelian red,8
45594804,13485,584,CHEVROLET,Cruze,2014,Sedan,0,Petrol,1.8,64111,4,Tiptronic,Front,Left wheel,Black,8
45758445,16308,584,HYUNDAI,Elantra,2014,Sedan,0,Petrol,1.8,110000,4,Tiptronic,Front,Left wheel,Grey,4
45380598,17876,584,TOYOTA,Corolla LE,2014,Sedan,1,Petrol,1.8,66239,4,Automatic,Front,Left wheel,White,8
45809817,13438,584,CHEVROLET,Cruze,2014,Sedan,1,Petrol,1.8,149621,4,Automatic,Front,Left wheel,Silver,4
45815978,1411,584,HYUNDAI,Elantra,2014,Sedan,1,Petrol,1.8,207587,4,Automatic,Front,Left wheel,Grey,12
45635115,627,584,VOLKSWAGEN,Jetta,2014,Sedan,1,Diesel,1.8,213698,4,Automatic,Front,Left wheel,Black,12
45809710,39559,584,HONDA,Civic,2014,Sedan,1,Petrol,1.8,80000,4,Automatic,Front,Left wheel,White,4
45155294,15681,584,HYUNDAI,Elantra 2014,2014,Sedan,0,Petrol,1.8,120000,4,Tiptronic,Front,Left wheel,Silver,10
45804292,23521,584,MERCEDES-BENZ,C 250,2014,Sedan,1,Petrol,1.8,64270,4,Automatic,Rear,Left wheel,Grey,0
45373035,15994,584,HYUNDAI,Elantra,2014,Sedan,0,Petrol,1.8,78000,4,Tiptronic,Front,Left wheel,Grey,8
45124920,14426,584,CHEVROLET,Cruze,2014,Sedan,0,Petrol,1.8,68000,4,Manual,Front,Left wheel,Black,6
45718308,17249,584,VOLKSWAGEN,Passat,2014,Sedan,1,Petrol,1.8 Turbo,197600,4,Tiptronic,Front,Left wheel,Grey,10
45810374,78,584,TOYOTA,Corolla,2014,Sedan,1,Petrol,1.8,87538,4,Automatic,Front,Left wheel,Black,12
45814847,16935,584,HYUNDAI,Elantra,2014,Sedan,0,Petrol,1.8,105600,4,Automatic,Front,Left wheel,Beige,0
45801537,13700,584,HYUNDAI,Elantra,2014,Sedan,0,Petrol,1.8,150000,4,Automatic,Front,Left wheel,White,4
45769439,3763,584,HYUNDAI,Elantra,2014,Sedan,1,Petrol,1.8,110685,4,Automatic,Front,Left wheel,White,12
45185318,14426,584,VOLKSWAGEN,Passat,2014,Sedan,1,Petrol,1.8,67000,4,Tiptronic,Front,Left wheel,Black,10
45813648,15367,584,HYUNDAI,Elantra,2014,Sedan,0,Petrol,1.8,78222,4,Tiptronic,Front,Left wheel,Beige,10
45816591,251,584,HYUNDAI,Elantra,2014,Sedan,1,Petrol,1.8,40963,4,Automatic,Front,Left wheel,Blue,12
45809845,18033,584,TOYOTA,Prius,2014,Sedan,0,Petrol,1.8,187200,4,Automatic,Front,Left wheel,Blue,8
45788872,17249,584,HYUNDAI,Elantra,2014,Sedan,0,Petrol,1.8,98400,4,Automatic,Front,Left wheel,Grey,8
45809915,30966,584,HONDA,Civic,2014,Sedan,1,Petrol,1.8,76989,4,Automatic,Front,Left wheel,White,4
45805506,12800,584,TOYOTA,Ist,2014,Hatchback,0,Petrol,1.8,127800,4,Automatic,Front,Left wheel,Blue,8
45769422,1725,584,HYUNDAI,Elantra,2014,Sedan,1,Petrol,1.8,107155,4,Automatic,Front,Left wheel,Black,12
45816497,22580,584,TOYOTA,Prius personna,2014,Hatchback,1,Petrol,1.8,135000,4,Variator,Front,Left wheel,White,7
45802301,16621,584,NISSAN,Juke,2014,Sedan,0,Petrol,1.8,93000,4,Automatic,Front,Left wheel,Blue,12
45635221,941,584,VOLKSWAGEN,Jetta,2014,Sedan,1,Diesel,1.8,69248,4,Automatic,Front,Left wheel,Blue,12
45768853,3763,584,HYUNDAI,Elantra,2014,Sedan,1,Petrol,1.8,110685,4,Automatic,Front,Left wheel,White,12
45720826,13799,584,VOLKSWAGEN,Jetta,2014,Sedan,1,Petrol,1.8 Turbo,85000,4,Tiptronic,Front,Left wheel,White,8
45768791,2274,584,HONDA,Civic,2014,Sedan,1,Petrol,1.8,127669,4,Automatic,Front,Left wheel,Grey,12
45665124,18503,584,HYUNDAI,Elantra,2014,Sedan,0,Petrol,1.8,150000,6,Tiptronic,Front,Left wheel,Grey,8
45642019,17249,584,VOLKSWAGEN,Passat,2014,Sedan,1,Petrol,1.8 Turbo,52000,4,Tiptronic,Front,Left wheel,Black,12
45634947,941,584,VOLKSWAGEN,Jetta,2014,Sedan,1,Diesel,1.8,69248,4,Automatic,Front,Left wheel,Blue,12
45809562,16766,584,CHEVROLET,Cruze,2014,Sedan,1,Petrol,1.8,59532,4,Automatic,Front,Left wheel,Grey,4
45809841,18519,584,CHEVROLET,Cruze,2014,Sedan,1,Petrol,1.8,1000,4,Automatic,Front,Left wheel,Blue,4
45809788,2430,584,HONDA,Civic,2014,Sedan,1,Petrol,1.8,148640,4,Automatic,Front,Left wheel,Blue,12
45776999,15681,584,HYUNDAI,Elantra,2014,Sedan,0,Petrol,1.8,73688,4,Automatic,Front,Left wheel,Silver,0
45790830,12544,584,CHEVROLET,Cruze,2014,Sedan,0,Petrol,1.8,87685,4,Automatic,Front,Left wheel,Blue,0
45809742,43548,584,HONDA,Civic,2014,Sedan,1,Petrol,1.8,70742,4,Automatic,Front,Left wheel,White,4
45757091,20385,584,VOLKSWAGEN,Jetta,2014,Sedan,1,Petrol,1.8 Turbo,142400,4,Tiptronic,Front,Left wheel,White,8
45776741,15367,584,HYUNDAI,Elantra,2014,Sedan,0,Petrol,1.8,193600,4,Automatic,Front,Left wheel,Silver,0
45757908,14897,584,SCION,xD,2014,Hatchback,0,Petrol,1.8,77000,4,Automatic,Front,Left wheel,Grey,12
45801255,15681,584,HYUNDAI,Elantra LIMITEDI,2014,Sedan,0,Petrol,1.8,94400,4,Tiptronic,Front,Left wheel,Black,10
45813128,706,584,VOLKSWAGEN,Jetta,2014,Sedan,1,Petrol,1.8,152582,4,Automatic,Front,Left wheel,Silver,12
45815982,2352,584,HYUNDAI,Elantra,2014,Sedan,1,Petrol,1.8,157760,4,Automatic,Front,Left wheel,Blue,12
45766958,16621,584,HYUNDAI,Elantra Limited,2014,Sedan,0,Petrol,1.8,144000,4,Tiptronic,Front,Left wheel,Grey,12
45813233,627,584,VOLKSWAGEN,Jetta,2014,Sedan,1,Petrol,1.8,121010,4,Automatic,Front,Left wheel,Grey,12
45785153,16308,584,HYUNDAI,Elantra,2014,Sedan,0,Petrol,1.8,106789,4,Tiptronic,Front,Left wheel,Grey,12
45776994,17249,584,HYUNDAI,Elantra,2014,Sedan,0,Petrol,1.8,133502,4,Automatic,Front,Left wheel,Blue,0
45806610,1960,584,NISSAN,Sentra,2014,Sedan,1,Petrol,1.8,81587,4,Automatic,Front,Left wheel,Grey,12
45800324,15053,584,HYUNDAI,Elantra,2014,Sedan,0,Petrol,1.8,83000,4,Automatic,Front,Left wheel,Black,6
45696568,14897,584,VOLKSWAGEN,Jetta se,2014,Sedan,1,Petrol,1.8 Turbo,60000,4,Automatic,Front,Left wheel,Silver,8
45416131,17876,584,HYUNDAI,Elantra,2014,Sedan,0,Petrol,1.8,61579,4,Tiptronic,Front,Left wheel,Grey,12
45771901,4391,584,TOYOTA,Corolla,2014,Sedan,1,Petrol,1.8,169141,4,Automatic,Front,Left wheel,Silver,12
45811134,392,584,CHEVROLET,Cruze,2014,Sedan,1,Petrol,1.8,147349,4,Automatic,Front,Left wheel,Black,12
45797840,17876,584,VOLKSWAGEN,Jetta sei,2014,Sedan,1,Petrol,1.8,97000,5,Automatic,Front,Left wheel,Black,0
45799026,21012,584,TOYOTA,Corolla,2014,Sedan,0,Petrol,1.8,87000,4,Variator,Front,Left wheel,White,8
45766096,1725,584,HYUNDAI,Elantra,2014,Sedan,1,Petrol,1.8,107155,4,Automatic,Front,Left wheel,Black,12
45800808,12544,584,HYUNDAI,Elantra,2014,Sedan,0,Diesel,1.8,105000,4,Tiptronic,Front,Left wheel,Silver,6
45775020,9408,584,HYUNDAI,Elantra,2014,Sedan,0,Petrol,1.8,102000,4,Automatic,Front,Left wheel,Blue,12
45768663,4234,584,HONDA,Civic,2014,Sedan,1,Petrol,1.8,111149,4,Automatic,Front,Left wheel,Brown,12
45773043,17249,584,VOLKSWAGEN,Jetta,2014,Sedan,1,Petrol,1.8 Turbo,96000,4,Tiptronic,Front,Left wheel,White,4
45766333,15681,584,HYUNDAI,Elantra,2014,Sedan,0,Petrol,1.8,105000,4,Automatic,Front,Left wheel,Blue,6
45804300,23521,584,MERCEDES-BENZ,C 250,2014,Sedan,1,Petrol,1.8,156682,4,Automatic,Rear,Left wheel,White,0
41653407,15681,584,VOLKSWAGEN,Passat,2014,Sedan,1,Petrol,1.8 Turbo,64000,4,Automatic,Front,Left wheel,White,0
45816184,12544,584,HYUNDAI,Elantra,2014,Sedan,0,Petrol,1.8,120000,4,Tiptronic,Front,Left wheel,Silver,0
45806859,18503,584,HYUNDAI,Elantra,2014,Sedan,0,Petrol,1.8,48000,4,Tiptronic,Front,Left wheel,Silver,12
45760827,8781,584,HYUNDAI,Elantra,2014,Sedan,1,Petrol,1.8,60000,4,Tiptronic,Front,Left wheel,Grey,10
45740736,23521,584,MERCEDES-BENZ,C 250,2014,Sedan,1,Petrol,1.8 Turbo,109000,4,Tiptronic,Rear,Left wheel,Blue,9
45719988,16621,584,VOLKSWAGEN,Passat,2014,Sedan,1,Petrol,1.8 Turbo,120000,4,Manual,Front,Left wheel,White,10
45800762,10976,584,HYUNDAI,Elantra,2014,Sedan,1,Petrol,1.8,135445,4,Automatic,Front,Left wheel,Blue,0
45209599,12858,584,HYUNDAI,Elantra,2014,Sedan,0,Petrol,1.8,114000,4,Tiptronic,Front,Left wheel,Carnelian red,10
45773578,23521,584,MERCEDES-BENZ,C 250,2014,Sedan,1,Petrol,1.8,64270,4,Automatic,Rear,Left wheel,Grey,0
45786757,20385,584,HYUNDAI,Elantra,2014,Sedan,1,Petrol,1.8,179200,4,Tiptronic,Front,Left wheel,Black,12
45809573,240,584,OPEL,Vectra,2014,Sedan,0,LPG,1.8,20000,6,Manual,Rear,Left wheel,Black,0
45807470,4234,584,MERCEDES-BENZ,C 250,2014,Sedan,1,Petrol,1.8,105909,4,Automatic,Rear,Left wheel,White,12
45343299,29793,584,MERCEDES-BENZ,C 180,2014,Sedan,1,Petrol,1.8 Turbo,102400,4,Automatic,Rear,Left wheel,Red,12
45769957,17249,584,HYUNDAI,Elantra,2014,Sedan,0,Petrol,1.8,66000,4,Tiptronic,Front,Left wheel,White,8
45681705,7527,584,CHEVROLET,Cruze,2014,Sedan,0,Petrol,1.8,152000,4,Automatic,Front,Left wheel,White,8
45115542,16621,584,HYUNDAI,Elantra se,2014,Sedan,0,Petrol,1.8,60400,4,Tiptronic,Front,Left wheel,White,6
45634943,941,584,VOLKSWAGEN,Jetta,2014,Sedan,1,Diesel,1.8,69248,4,Automatic,Front,Left wheel,Blue,12
45741094,16308,584,HYUNDAI,Elantra,2014,Sedan,0,Petrol,1.8,112000,4,Tiptronic,Front,Left wheel,White,10
45451626,17876,585,HYUNDAI,Elantra sport limited,2013,Sedan,1,Petrol,1.8,117920,4,Tiptronic,Front,Left wheel,Grey,12
45506452,14000,585,HYUNDAI,Elantra,2013,Sedan,0,Petrol,1.8,50000,4,Tiptronic,Front,Left wheel,Grey,10
45812738,4704,585,TOYOTA,Corolla,2013,Sedan,1,Petrol,1.8,227371,4,Automatic,Front,Left wheel,Silver,12
45788616,17249,585,HYUNDAI,Elantra,2013,Sedan,1,Petrol,1.8,64800,4,Tiptronic,Front,Left wheel,Black,12
45813701,7840,585,LEXUS,CT 200h,2013,Hatchback,1,Hybrid,1.8,65989,4,Automatic,Front,Left wheel,Silver,0
45655495,706,585,TOYOTA,Prius,2013,Hatchback,1,Hybrid,1.8,105328,4,Automatic,Front,Left wheel,White,12
45816140,2666,585,HYUNDAI,Elantra,2013,Coupe,1,Petrol,1.8,89962,4,Automatic,Front,Left wheel,Blue,12
45816597,314,585,HYUNDAI,Elantra,2013,Sedan,1,Petrol,1.8,157859,4,Automatic,Front,Left wheel,Black,12
45809726,36235,585,HONDA,Civic,2013,Sedan,1,Petrol,1.8,87000,4,Automatic,Front,Left wheel,Blue,4
45550613,18503,585,HYUNDAI,Elantra,2013,Sedan,0,Petrol,1.8,117000,4,Tiptronic,Front,Left wheel,Grey,8
45815980,2509,585,HYUNDAI,Elantra,2013,Hatchback,1,Petrol,1.8,279182,4,Automatic,Front,Left wheel,Red,12
43906005,15681,585,TOYOTA,Corolla 04,2013,Sedan,0,Petrol,1.8,132800,4,Automatic,Front,Left wheel,White,10
45695491,23521,585,TOYOTA,Prius V,2013,Minivan,1,Hybrid,1.8,212000,4,Variator,Front,Left wheel,White,10
45787315,13015,585,HYUNDAI,Elantra,2013,Sedan,0,Petrol,1.8,78024,4,Tiptronic,Front,Left wheel,Grey,6
45656389,10192,585,TOYOTA,Prius,2013,Hatchback,1,Hybrid,1.8,492642,4,Automatic,Front,Left wheel,Silver,12
45755876,17876,585,VOLKSWAGEN,Passat,2013,Sedan,1,Petrol,1.8 Turbo,80000,4,Tiptronic,Front,Left wheel,Grey,8
45811803,10820,585,TOYOTA,Prius,2013,Hatchback,0,Hybrid,1.8,281600,4,Variator,Front,Left wheel,Blue,8
45520825,17876,585,NISSAN,Sentra,2013,Sedan,0,Petrol,1.8,134400,4,Automatic,Front,Left wheel,Carnelian red,8
45816085,1254,585,HYUNDAI,Elantra,2013,Hatchback,1,Petrol,1.8,93650,4,Automatic,Front,Left wheel,Blue,12
45764966,12074,585,HYUNDAI,Elantra,2013,Sedan,0,Petrol,1.8,80699,4,Automatic,Front,Left wheel,Black,0
45768003,549,585,TOYOTA,Prius,2013,Sedan,1,Hybrid,1.8,298248,4,Automatic,Front,Left wheel,White,12
45813346,627,585,TOYOTA,Prius,2013,Hatchback,1,Hybrid,1.8,247651,4,Automatic,Front,Left wheel,Red,12
45622167,16308,585,HYUNDAI,Elantra,2013,Sedan,0,Petrol,1.8,50545,4,Tiptronic,Front,Left wheel,Grey,8
45806422,627,585,TOYOTA,Prius,2013,Hatchback,1,Hybrid,1.8,0,4,Automatic,Front,Left wheel,Silver,12
45815908,3293,585,HYUNDAI,Elantra,2013,Sedan,1,Petrol,1.8,121029,4,Automatic,Front,Left wheel,Silver,12
45476074,18503,585,TOYOTA,Prius,2013,Hatchback,0,Hybrid,1.8,51000,4,Automatic,Front,Left wheel,White,8
45760349,15367,585,TOYOTA,Prius,2013,Hatchback,1,Hybrid,1.8,130000,4,Automatic,Front,Left wheel,White,12
45676055,10349,585,TOYOTA,Prius,2013,Hatchback,0,Hybrid,1.8,317000,4,Variator,Front,Left wheel,White,8
45806053,13485,585,HYUNDAI,Elantra,2013,Sedan,1,Petrol,1.8,17000,4,Automatic,Front,Left wheel,Black,4
45767614,15681,585,HYUNDAI,Elantra,2013,Sedan,0,Petrol,1.8,120000,4,Automatic,Front,Left wheel,Blue,14
45728096,549,585,LEXUS,CT 200h,2013,Hatchback,1,Hybrid,1.8,65989,4,Automatic,Front,Left wheel,Silver,12
45815339,8154,585,TOYOTA,Prius,2013,Hatchback,1,Hybrid,1.8,173933,4,Automatic,Front,Left wheel,Silver,10
45816578,392,585,HYUNDAI,Elantra,2013,Sedan,1,Petrol,1.8,353774,4,Automatic,Front,Left wheel,White,12
45796367,15681,585,TOYOTA,Prius,2013,Sedan,1,Hybrid,1.8,0,4,Tiptronic,Front,Left wheel,Grey,8
45809697,27911,585,HONDA,Civic,2013,Sedan,1,Petrol,1.8,90000,4,Automatic,Front,Left wheel,Silver,4
45684538,20385,585,TOYOTA,Prius,2013,Sedan,0,Hybrid,1.8,103000,4,Automatic,Front,Left wheel,Blue,6
45788265,25089,585,MERCEDES-BENZ,C 250,2013,Sedan,1,Petrol,1.8 Turbo,95000,4,Automatic,Rear,Left wheel,White,12
45792969,19757,585,TOYOTA,Prius,2013,Sedan,0,Petrol,1.8,137568,4,Automatic,Front,Left wheel,Blue,6
45695044,23521,585,LEXUS,CT 200h,2013,Hatchback,1,Hybrid,1.8,125000,4,Automatic,Front,Left wheel,Carnelian red,12
45690633,11917,585,HYUNDAI,Elantra,2013,Sedan,0,Petrol,1.8,80000,4,Tiptronic,Front,Left wheel,Grey,12
45656759,3450,585,TOYOTA,Prius,2013,Hatchback,1,Hybrid,1.8,74838,4,Automatic,Front,Left wheel,White,12
45809575,13877,585,CHEVROLET,Cruze,2013,Sedan,1,Petrol,1.8,137538,4,Automatic,Front,Left wheel,Black,4
44803830,17719,585,TOYOTA,Prius,2013,Sedan,1,Hybrid,1.8,268800,4,Automatic,Front,Left wheel,Black,10
45755708,1019,585,LEXUS,CT 200h,2013,Hatchback,1,Hybrid,1.8,0,4,Automatic,Front,Left wheel,Red,0
45709326,9095,585,HYUNDAI,Elantra,2013,Sedan,0,Petrol,1.8,160000,4,Tiptronic,Front,Left wheel,Silver,8
45800773,15053,585,TOYOTA,Prius,2013,Sedan,0,Hybrid,1.8,179000,4,Variator,Front,Left wheel,Silver,6
43593614,17562,585,TOYOTA,Prius,2013,Hatchback,0,Hybrid,1.8,120058,4,Automatic,Front,Left wheel,Silver,8
45813783,470,585,TOYOTA,Prius,2013,Hatchback,0,Hybrid,1.8,0,4,Automatic,Front,Left wheel,Black,0
45816277,20385,585,TOYOTA,Prius,2013,Sedan,0,Hybrid,1.8,98000,4,Variator,Front,Left wheel,Grey,12
45813710,5175,585,TOYOTA,Prius,2013,Hatchback,1,Hybrid,1.8,492642,4,Automatic,Front,Left wheel,Silver,12
45789403,18817,585,TOYOTA,Prius,2013,Hatchback,1,Hybrid,1.8,121000,4,Tiptronic,Front,Left wheel,Grey,8
45768845,9408,585,HYUNDAI,Elantra,2013,Jeep,1,Petrol,1.8,207606,4,Automatic,Front,Left wheel,Grey,12
44882389,11290,585,HYUNDAI,Elantra GLS / LIMITED,2013,Sedan,0,Petrol,1.8,69000,4,Tiptronic,Front,Left wheel,Blue,12
45814322,8467,585,HYUNDAI,Elantra,2013,Sedan,0,Petrol,1.8,126000,4,Tiptronic,Front,Left wheel,Grey,10
45813700,188,585,TOYOTA,Prius,2013,Hatchback,1,Hybrid,1.8,0,4,Automatic,Front,Left wheel,Red,0
45801384,15681,585,TOYOTA,Prius,2013,Sedan,1,Hybrid,1.8,180000,4,Tiptronic,Front,Left wheel,Silver,0
45815272,1019,585,MERCEDES-BENZ,C 250,2013,Sedan,1,Petrol,1.8,156477,4,Automatic,Rear,Left wheel,White,12
45816006,1333,585,HYUNDAI,Elantra,2013,Sedan,1,Petrol,1.8,267010,4,Automatic,Front,Left wheel,White,12
45451626,17876,585,HYUNDAI,Elantra sport limited,2013,Sedan,1,Petrol,1.8,117920,4,Tiptronic,Front,Left wheel,Grey,12
45811108,941,585,TOYOTA,Prius,2013,Hatchback,1,Hybrid,1.8,133926,4,Automatic,Front,Left wheel,Red,12
44872468,20385,585,TOYOTA,Prius,2013,Hatchback,1,Hybrid,1.8,100000,4,Automatic,Front,Left wheel,Blue,11
45766185,392,585,HYUNDAI,Elantra,2013,Jeep,1,Petrol,1.8,0,4,Automatic,Front,Left wheel,Silver,12
45768189,1725,585,LEXUS,CT 200h,2013,Hatchback,1,Hybrid,1.8,188194,4,Automatic,Front,Left wheel,Black,0
45656731,706,585,TOYOTA,Prius,2013,Hatchback,1,Hybrid,1.8,105328,4,Automatic,Front,Left wheel,White,12
43088253,14426,585,TOYOTA,Prius V,2013,Hatchback,0,Hybrid,1.8,260089,4,Automatic,Front,Left wheel,Brown,4
45755003,3607,585,TOYOTA,Prius V,2013,Minivan,1,Hybrid,1.8,178314,4,Automatic,Front,Left wheel,White,12
45812606,470,585,HYUNDAI,Elantra,2013,Sedan,1,Petrol,1.8,227853,4,Automatic,Front,Left wheel,Brown,12
45813060,188,585,HYUNDAI,Elantra,2013,Sedan,1,Petrol,1.8,139125,4,Automatic,Front,Left wheel,White,12
45571864,11227,585,HYUNDAI,Elantra GT,2013,Hatchback,0,Petrol,1.8,75000,4,Automatic,Front,Left wheel,White,8
45814893,5175,585,TOYOTA,Prius,2013,Hatchback,1,Hybrid,1.8,492642,4,Automatic,Front,Left wheel,Silver,12
45777224,18189,585,MERCEDES-BENZ,C 250 luxury,2013,Sedan,1,Petrol,1.8 Turbo,166400,4,Tiptronic,Rear,Left wheel,Black,12
45809837,18519,585,CHEVROLET,Cruze,2013,Sedan,1,Petrol,1.8,61573,4,Automatic,Front,Left wheel,White,4
44816443,20385,585,HONDA,Civic,2013,Sedan,0,CNG,1.8,120000,4,Automatic,Front,Left wheel,White,6
45790483,15681,585,HYUNDAI,Elantra,2013,Sedan,0,Petrol,1.8,102675,4,Automatic,Front,Left wheel,Black,0
45767648,549,585,TOYOTA,Prius,2013,Sedan,1,Hybrid,1.8,298248,4,Automatic,Front,Left wheel,White,12
45805377,13799,585,HYUNDAI,Elantra,2013,Sedan,0,Petrol,1.8,130000,6,Automatic,Front,Left wheel,White,2
45769827,392,585,TOYOTA,Prius,2013,Sedan,1,Hybrid,1.8,114526,4,Automatic,Front,Left wheel,White,12
45770932,392,585,TOYOTA,Prius,2013,Jeep,1,Hybrid,1.8,114526,4,Automatic,Front,Left wheel,White,12
45768206,1333,585,LEXUS,CT 200h,2013,Sedan,1,Hybrid,1.8,0,4,Automatic,Front,Left wheel,Red,0
